#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.66667,-0.32,0.42857,0.1
-1,-0.08,0.28571,0.35
-0.66667,-0.24,-0.14286,0.2
-0.80952,-0.68,0.28571,0.65
-0.80952,-0.2,0.28571,0.55
-0.80952,-0.52,-0.28571,0.1
-1,-0.44,-0.33333,0.35
-0.90476,-0.4,0.14286,0.4
-1,-0.4,0.047619,-0.05
-0.57143,-0.64,0.095238,0.65
-0.95238,-0.56,-0.19048,0.75
-1,-0.48,0,0.65
-0.85714,-0.36,-0.19048,0.35
-0.80952,-0.48,-0.14286,0.5
-0.61905,-0.36,-0.28571,0.35
-1,-0.44,-0.28571,-0.25
-0.90476,-0.2,-0.2381,0.35
-0.90476,-0.32,0,0.45
-0.61905,-0.28,0.14286,0.05
-0.7619,-0.36,0,-0.5
-0.7619,-0.44,-0.14286,0.05
-0.57143,-0.16,-0.095238,0.35
-1,-0.32,-0.095238,0
-1,-0.4,0.14286,-0.1
-0.90476,-0.52,0.19048,-0.1
-0.90476,-0.6,0.14286,0.2
-1,-0.64,-0.28571,0.35
