#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.42857,0.12,-0.57143,-0.55
0.47619,0.64,-0.7619,-1
0.57143,0.64,-1,-0.8
0.42857,0.64,-0.85714,-0.55
0.42857,0.64,-0.57143,-0.9
0.71429,0.76,-1,-0.55
0.71429,0.64,-0.47619,-0.75
0.42857,0.76,-0.52381,-0.5
0.7619,0.72,-0.52381,-0.65
0.71429,0.68,-0.61905,-0.6
0.47619,0.68,-0.90476,-0.7
0.47619,0.56,-0.71429,-0.6
0.57143,0.76,-0.85714,-0.75
0.33333,0.64,-0.57143,-1
0.57143,0.64,-0.80952,-0.55
0.47619,0.6,-0.52381,-0.65
0.42857,0.76,-0.85714,-0.8
0.57143,0.88,-0.90476,-1
0.28571,0.88,-0.90476,-0.7
0.7619,0.72,-1,-0.45
0.57143,0.64,-0.71429,-0.8
0.42857,0.64,-0.80952,-0.55
0.28571,0.84,-0.71429,-0.9
0.33333,0.76,-0.90476,-0.7
0.57143,0.6,-1,-0.55
0.2381,0.04,-0.71429,-1
0.14286,0.44,-0.85714,-0.45
