#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.14286,0.4,-0.47619,-0.3
-0.38095,0.64,-0.38095,-0.6
0.42857,0.36,-0.42857,-0.25
0.42857,0.04,-0.28571,-0.4
0.2381,-0.16,-0.33333,-0.25
0.42857,0.16,-0.42857,-0.2
0.38095,0.16,-0.42857,-0.4
0.38095,0.16,-0.42857,-0.35
0.38095,0.04,-0.47619,-0.35
-0.28571,0.04,-0.57143,-0.6
0.28571,0.28,-0.57143,-0.25
0.28571,0.36,-0.52381,-0.25
0.33333,0.4,-0.42857,-0.25
0.28571,0.28,-0.71429,-0.25
0.19048,0.16,-0.52381,-0.35
0.57143,0.16,-0.42857,-0.5
0.047619,0.36,-0.42857,-0.4
-0.047619,0,-0.57143,-0.7
0.28571,0.16,-0.47619,-0.25
0.42857,0.04,-0.14286,0.25
-0.61905,0.28,-0.33333,0.15
0.28571,0,-0.14286,-0.1
0,0.28,-0.095238,-0.1
0.28571,0.04,-0.095238,-0.3
0.28571,0.28,-0.47619,-0.1
0.28571,0.12,-0.28571,-0.25
0.28571,0.4,0,-0.1
