#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.022222,0.23077,0,-0.14286
-0.022222,0.23077,0.36364,0
0.15556,0.17949,0.36364,0
0.15556,0.23077,0.40909,0
0.15556,0.23077,0.090909,0
0.2,0.076923,0.22727,0
0.066667,-0.076923,0.22727,0
0.066667,-0.17949,0.45455,0.42857
0.11111,-0.33333,0.13636,0.42857
0.11111,-0.38462,0.27273,0.14286
0.11111,-0.23077,0.36364,0.14286
0.11111,-0.23077,0.27273,0.33333
0.11111,-0.38462,0.18182,0.28571
0.022222,-0.84615,0.27273,0.28571
-0.51111,-0.84615,0.090909,0.28571
-0.42222,-1,0.22727,0.28571
-0.42222,-0.58974,0.090909,0
-0.55556,-0.94872,0.36364,0
-0.2,-0.58974,0.090909,0
-0.46667,-1,0.045455,0
-0.46667,-0.94872,0.045455,-0.14286
-0.46667,-1,0.27273,-0.095238
-0.46667,-1,0.090909,0
-0.46667,-1,0.22727,-0.42857
-0.46667,-0.69231,0.22727,0.14286
-0.46667,-1,0.31818,-0.047619
-0.46667,-0.84615,0.36364,0.047619
-0.6,-0.69231,0.13636,0.047619
-0.6,-0.74359,0.31818,0
-0.33333,-1,0.40909,0
-0.33333,-0.74359,0.36364,0.28571
-0.33333,-1,0.22727,-0.28571
-0.33333,-1,0.090909,0
-0.33333,-1,0.090909,0.2381
-0.77778,-1,0.090909,0.2381
-0.77778,-0.69231,0.36364,0.52381
-0.066667,-0.53846,0.27273,0.52381
-0.066667,-0.58974,0.22727,-0.33333
-0.24444,-0.79487,0.22727,-0.33333
-0.33333,-0.94872,0.090909,-0.33333
-0.33333,-0.84615,0.045455,0.42857
