#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.022222,-0.23077,0.090909,-0.2381
-0.55556,0.076923,-0.45455,-0.2381
-0.2,-0.48718,-0.22727,-0.2381
-0.2,0.12821,-0.045455,-0.47619
-0.2,0.076923,-0.45455,-0.47619
-0.42222,0.23077,-0.045455,-0.47619
-0.42222,0.23077,-0.045455,-0.47619
-0.42222,0.076923,-0.045455,-0.28571
-0.42222,0.23077,-0.40909,-0.42857
-0.42222,0.076923,-0.45455,-0.28571
0.46667,-0.23077,-0.31818,-0.28571
0.46667,-0.23077,-0.63636,-0.28571
0.68889,-0.025641,-0.31818,-0.28571
0.68889,0.17949,-0.31818,-0.42857
0.68889,0.69231,-0.72727,-0.57143
0.33333,0.69231,-1,-0.57143
0.33333,0.38462,-1,-0.57143
0.2,0.38462,-0.68182,-0.57143
0.37778,0.58974,-0.68182,-0.57143
0.64444,0.17949,-0.68182,-0.57143
0.64444,0.69231,-0.86364,-0.80952
0.46667,0.33333,-0.95455,-0.80952
0.46667,0.23077,-0.86364,-0.7619
0.46667,0.84615,-0.81818,-0.57143
0.77778,0.69231,-0.86364,-0.57143
0.77778,0.23077,-0.63636,-0.57143
0.77778,0.076923,-0.86364,-1
0.28889,0.64103,-0.77273,-1
0.28889,0.48718,-0.68182,-0.57143
0.28889,0.23077,-0.95455,-0.95238
0.28889,0.69231,-0.95455,-0.71429
0.42222,0.89744,-0.81818,-0.71429
0.42222,0.4359,-1,-0.61905
0.86667,0.48718,-0.59091,-0.61905
0.77778,0.23077,-0.77273,-0.61905
0.95556,0.23077,-0.68182,-0.61905
1,0.69231,-0.95455,-0.61905
1,-0.025641,-1,-0.85714
1,0.17949,-0.77273,-0.66667
1,0.53846,-1,-0.66667
1,-0.12821,-0.86364,-0.42857
0.6,0.23077,-1,-0.42857
0.2,0.4359,-0.77273,-0.42857
0.15556,0.69231,-0.54545,-0.42857
0.2,0.84615,-0.59091,-0.42857
-0.066667,0.64103,-0.45455,-0.42857
-0.066667,0.38462,-0.31818,0.095238
0.15556,0.23077,-0.31818,0.095238
0.15556,0.076923,-0.27273,-0.14286
0.15556,-0.076923,-0.22727,-0.19048
