#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.38095,0.76,-0.57143,-0.5
0.047619,0.72,-0.7619,-1
0.28571,0.84,-0.80952,-0.6
0.28571,0.76,-0.57143,-0.7
0.28571,0.68,-0.47619,-1
0.33333,0.64,-0.57143,-1
0.38095,0.52,-0.47619,-1
0.28571,0.4,-0.57143,-0.9
0.28571,0.24,-0.66667,-0.8
0.42857,-0.32,-0.85714,-0.9
0.71429,0.04,-0.66667,-0.95
0.57143,0.48,-0.57143,-0.4
0.047619,0.72,-1,-0.4
0.28571,0.72,-1,-0.55
0,0.68,-0.57143,-0.9
0.42857,0.64,-0.71429,-0.45
0.14286,0.36,-0.71429,-1
0.19048,0.4,-0.66667,-1
0,0.64,-0.52381,-0.85
-0.61905,0.6,-0.28571,-0.95
