#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0,0.12,-0.52381,-0.25
0,0.04,-0.71429,-0.55
-0.14286,-1,-0.28571,-0.85
-0.2381,0.28,-0.14286,-0.4
0.14286,-0.08,-0.95238,-0.7
0.42857,0.28,-0.2381,-0.4
0.42857,-0.2,-0.42857,-0.6
-0.57143,0.16,-0.66667,-1
0.28571,0.04,-0.57143,-0.6
-0.42857,0.12,-0.52381,-0.5
0.42857,0.36,-0.52381,-0.6
0.47619,0.4,-0.71429,-1
0.71429,0.36,-0.85714,-0.95
0.42857,0.64,-0.66667,-0.5
0.71429,0.68,-0.66667,-0.65
0.57143,0.72,-0.71429,-0.95
0.47619,0.76,-0.42857,-0.45
0.57143,0.76,-0.42857,-0.55
0.57143,0.64,-0.47619,-0.5
0.57143,0.76,-0.57143,-0.45
0.80952,0.6,-0.42857,-0.9
0.80952,0.32,-0.61905,-1
0.71429,0.64,-0.71429,-0.8
0.57143,0.64,-0.80952,-1
0.42857,0.56,-0.95238,-0.65
0.57143,0.76,-0.85714,-0.7
