#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.82222,0.38462,-0.81818,-0.66667
0.82222,0.84615,-0.77273,-0.80952
0.95556,0.38462,-0.72727,-0.80952
0.95556,0.23077,-1,-0.57143
1,-0.076923,-0.86364,-0.57143
1,-0.17949,-0.68182,-0.2381
1,0.076923,-0.81818,-0.42857
1,-0.025641,-0.45455,-0.47619
0.6,0.076923,-0.31818,-0.47619
0.6,-0.38462,-0.18182,0
0.46667,0.23077,0.045455,0
0.066667,-0.23077,-0.18182,0
0.066667,0.17949,-0.31818,0
0.066667,0.17949,-0.31818,0
0.066667,0.076923,-0.36364,0.047619
-0.15556,0.23077,-0.54545,0.047619
-0.066667,0.23077,-0.54545,0.047619
-0.066667,0.12821,-0.36364,0.047619
-0.066667,0.076923,-0.31818,-0.095238
-0.11111,-0.48718,-0.31818,-0.095238
-0.11111,0.17949,-0.86364,-0.095238
-0.022222,0.4359,-0.81818,-0.095238
-0.022222,0.38462,-0.31818,-0.14286
-0.022222,0.28205,-0.31818,-0.19048
0.022222,0.12821,-0.59091,-0.19048
0.022222,0.38462,-0.045455,-0.047619
0.022222,0.23077,-0.045455,-0.047619
-0.33333,0.23077,0.045455,-0.047619
0.15556,-0.23077,0.045455,-0.047619
0.15556,0.076923,-0.18182,0.19048
-0.28889,0.12821,-0.045455,0.19048
-0.28889,-0.025641,-0.045455,0.047619
-0.28889,-0.4359,0.090909,0.095238
-0.066667,-0.025641,0.090909,0.095238
-0.066667,-0.53846,0.090909,-0.047619
-0.2,0.12821,0.090909,-0.047619
0.2,-0.076923,-0.18182,-0.047619
0.066667,0.025641,-0.045455,-0.047619
0.066667,-0.28205,-0.045455,0.14286
-0.2,0.12821,0.090909,0.14286
-0.2,-0.076923,0,0.14286
-0.2,0.076923,-0.18182,0
-0.066667,0.23077,-0.22727,0
-0.066667,-0.076923,-0.59091,-0.14286
-0.46667,-0.076923,-0.90909,-0.14286
-0.46667,-0.076923,-0.22727,-0.14286
-0.46667,-0.38462,-0.045455,0.28571
-0.46667,-1,0.18182,0.28571
-0.42222,-0.4359,-0.13636,0.28571
-0.42222,-0.48718,0,0.28571
-0.42222,-0.84615,0.090909,0.2381
-0.42222,-0.69231,-0.36364,0.42857
-0.42222,-0.12821,0.090909,0.28571
-0.42222,-0.64103,0.22727,-0.14286
-0.2,-0.33333,-0.045455,-0.14286
-0.24444,-0.48718,0.18182,-0.14286
-0.11111,-0.53846,0.40909,-0.14286
-0.11111,-0.84615,0.63636,0.57143
-0.73333,-0.53846,0.40909,0.57143
-0.73333,-0.38462,0.5,0.71429
