#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-1,-0.4,0.7619,0.35
-1,-0.36,0.71429,0.55
-1,-0.76,0.71429,0.4
-0.80952,-0.64,0.85714,0.55
-1,-0.56,0.7619,0.65
-0.57143,-0.44,0.57143,0.75
-0.66667,-0.28,0.52381,0.8
-0.85714,-0.36,0.19048,0.55
-0.52381,-0.24,-0.14286,0.65
-0.52381,-0.4,0.28571,0.35
-0.33333,-0.32,0.28571,0.2
-0.47619,-0.2,0.2381,0.35
-0.57143,-0.32,0.14286,0.15
-0.28571,-0.16,-0.7619,0.35
-0.28571,-0.12,0,0.35
-0.28571,-0.2,0.095238,-0.1
-0.19048,-0.4,-0.047619,0.2
-0.19048,-0.08,0.14286,0.15
-0.19048,0,-0.14286,0.05
-0.33333,0.04,0.14286,0.1
-0.047619,0.04,0.095238,-0.25
-0.2381,-0.08,-0.14286,-0.15
-0.33333,-0.2,-0.14286,0.05
-0.42857,-0.52,-0.33333,0.05
-0.2381,0,0,0
-0.14286,0.04,0,0.1
