#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.42222,-0.69231,0.77273,0.42857
-0.42222,-0.79487,0.81818,0.42857
-0.64444,-0.89744,0.77273,0.42857
-0.68889,-0.89744,0.81818,0.42857
-0.64444,-0.89744,0.72727,0.42857
-0.77778,-1,0.72727,0.2381
-0.77778,-0.89744,0.90909,0.33333
-0.77778,-0.94872,0.90909,0.2381
-0.77778,-0.53846,0.77273,0.14286
-0.77778,-0.69231,0.45455,-0.14286
-0.77778,-0.53846,0.22727,-0.14286
-0.066667,-0.38462,0.090909,-0.14286
0.2,-0.38462,0.40909,-0.14286
0.24444,-0.38462,0.090909,-0.14286
0.46667,-0.84615,0.36364,0.28571
0.46667,-1,0.31818,0.095238
0.46667,-0.84615,0.22727,0.14286
0.46667,-0.94872,0.22727,0.14286
0.2,-0.74359,0.22727,0.14286
0.2,-0.53846,0.18182,0.14286
0.2,-0.48718,0.090909,0.28571
0.2,-0.48718,0.22727,0.42857
0.2,-0.58974,-0.090909,0.42857
0.066667,-0.53846,0.18182,0.28571
0.066667,-1,0,0.28571
0.066667,-0.64103,0.090909,0.28571
0.2,-0.48718,0.22727,0.14286
0.2,-0.12821,-0.045455,-0.80952
0.2,-0.28205,0.22727,-0.52381
0.2,-0.23077,-0.31818,-0.14286
0.2,-0.076923,0.090909,-0.14286
0.42222,-0.076923,0.090909,0.095238
0.42222,-0.076923,0.090909,0.095238
-0.066667,-0.23077,0.090909,0.095238
0.022222,-0.23077,0.22727,0.047619
0.022222,-0.33333,0.090909,0.047619
0.066667,-0.38462,0,0
0.066667,-0.4359,-0.045455,0
0.066667,-0.58974,-0.18182,0
0.15556,-0.28205,-0.18182,0.14286
0.15556,-0.38462,-0.31818,0.14286
0.2,-0.48718,0.18182,0
0.2,0.076923,-0.40909,0
0.2,-0.4359,0.090909,0
0.11111,-0.23077,0.090909,0
0.022222,-0.076923,0.090909,-0.047619
0.022222,0.076923,0.090909,-0.047619
0.42222,0.12821,0.045455,-0.047619
0.42222,0.17949,-0.22727,-0.047619
0.11111,0.28205,-0.045455,-0.42857
0.11111,-0.076923,0.045455,0
0.11111,0.025641,-0.22727,0
0.066667,-0.076923,-0.90909,0
0.066667,0.025641,-0.31818,-0.28571
0.066667,-0.17949,0,-0.28571
0.2,-0.076923,-0.59091,-0.28571
