#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.57143,0.56,-0.85714,-0.95
0.42857,0.76,-0.42857,-1
0.38095,0.64,-0.80952,-0.55
0.2381,0.64,-1,-0.9
0.42857,0.36,-1,-0.85
0.57143,0.64,-0.90476,-0.8
0.57143,0.64,-0.57143,-1
0.71429,0.68,-0.80952,-0.7
0.71429,0.64,-0.71429,-0.55
0.57143,0.84,-0.90476,-0.65
0.42857,0.76,-1,-0.7
0.33333,0.8,-1,-0.7
0.71429,0.64,-1,-0.85
0.14286,0.24,-0.57143,-1
0.42857,0.88,-0.52381,-0.9
0.42857,0.84,-0.57143,-0.5
0.71429,0.4,-0.66667,-0.5
0.57143,0.2,-0.85714,-0.4
0.42857,0.64,-0.90476,-0.65
0.52381,0.4,-0.7619,-0.9
0.57143,0.64,-0.71429,-1
0.71429,0.68,-0.47619,-0.9
0.71429,0.44,-0.42857,-0.65
0.57143,0.36,-0.57143,-0.7
