#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.95238,-0.2,0.14286,0.7
-0.85714,-0.28,0,0.1
-0.80952,-0.36,-0.71429,0.5
-0.80952,-0.52,-0.14286,0.35
-0.95238,-0.52,0.047619,0
-0.95238,-0.16,0,0.25
-0.80952,-0.36,-0.42857,0.05
-0.7619,-0.32,-0.095238,0.45
-0.71429,-0.64,0,0.35
-0.85714,-0.6,-0.14286,-0.2
-0.95238,-0.76,0,-0.55
-0.61905,-0.76,-0.095238,-0.15
-0.61905,-0.44,-0.14286,-0.4
-0.61905,-0.12,-0.42857,0.35
-1,-0.08,-0.095238,0.35
-0.71429,-0.28,0,0.05
-0.52381,-0.24,0,0.05
-0.28571,-0.16,-0.66667,-0.05
-0.28571,-0.2,-0.047619,0.1
-0.61905,-0.08,0.14286,0.65
-0.38095,0,0.2381,0.35
-0.85714,0.04,0,-0.1
-0.28571,0.04,-0.14286,-0.1
-0.66667,0.04,0.14286,-0.6
-0.61905,0.04,-0.19048,-0.05
-0.85714,0.2,-0.19048,0.05
-0.95238,0.24,-0.047619,0.2
-0.71429,0.2,0.14286,-0.15
-0.7619,0.04,0.14286,0.35
