#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.24444,-0.53846,-0.18182,0.33333
-0.24444,-0.94872,-0.18182,0.52381
-0.24444,-1,0.045455,0.57143
-0.022222,-0.53846,0.13636,0.57143
-0.066667,-0.38462,0.22727,0.57143
-0.066667,-0.38462,0.090909,0.85714
0.2,-1,0.045455,0.85714
0.2,-0.12821,-0.27273,0.42857
-0.11111,-0.38462,0.36364,0.42857
-0.11111,-0.28205,0.22727,0.71429
-0.066667,-0.38462,0.22727,0.71429
-0.066667,-0.38462,0.090909,0.7619
0.066667,-0.076923,0.090909,0.7619
0.066667,-0.79487,0.090909,0.71429
-0.37778,-1,0.22727,0.71429
-0.82222,-1,0.090909,0.71429
-0.6,-0.48718,0.090909,0.71429
-0.6,-0.38462,0.22727,0.42857
-0.6,-0.53846,0.36364,0.71429
-0.46667,-0.64103,0.22727,0.71429
-0.42222,-0.53846,0.36364,0.71429
-0.42222,-0.69231,0.36364,0.57143
-0.46667,-0.4359,-0.18182,0.57143
-0.46667,-0.53846,0.22727,0.71429
-0.46667,-0.69231,0,0.42857
-0.46667,-1,0.18182,0.71429
-0.6,-0.94872,0.36364,0.71429
-0.6,-0.53846,-0.27273,0.57143
-0.6,-0.53846,-0.63636,0.95238
-0.6,-0.48718,0.090909,0.85714
-0.51111,-0.84615,0.45455,0.85714
-0.51111,-0.79487,-0.13636,0.47619
-0.77778,-0.53846,0.36364,0.47619
-0.77778,-0.53846,-0.5,0.7619
-0.77778,-0.64103,0.045455,0.85714
-0.55556,-0.58974,0.45455,0.85714
-0.55556,-1,0.77273,1
-0.42222,-0.79487,0.72727,1
-0.15556,-0.38462,0.72727,1
