#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.7619,-0.12,0.57143,0.25
-0.7619,-0.28,0.28571,0.35
-0.52381,-0.08,0,0.35
-0.52381,-0.72,0.095238,0.45
-0.52381,-0.32,0.047619,0.25
-0.7619,-0.32,0.14286,0.6
-1,-0.84,0.19048,0.75
-0.85714,-0.68,0.57143,-0.6
-0.80952,-0.56,0.28571,0.4
-0.71429,-0.52,0.047619,0.5
-0.90476,-0.72,0,0.55
-1,-0.36,0,0.3
-1,-0.76,-0.19048,0.2
-0.80952,-0.52,0,0.65
-0.80952,-0.76,-0.28571,0.3
-0.66667,-0.28,0,0.1
-0.90476,-0.16,-0.28571,0.35
-0.47619,-0.04,-0.19048,0.3
-0.61905,-0.12,-0.42857,0.1
-1,-0.12,-0.095238,0.2
-0.71429,-0.28,-0.61905,-0.4
-0.57143,-0.72,-0.42857,0.35
-0.7619,-0.28,0.28571,0.05
-0.90476,-0.28,0.14286,-0.1
-1,-0.32,0.14286,0.15
-1,-0.32,0.14286,0.15
