#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.95556,0.38462,-0.18182,-0.61905
-0.2,0.33333,-0.27273,-0.61905
-0.2,0.4359,-0.54545,-0.2381
-0.95556,0.38462,-0.54545,-0.2381
-0.95556,0.38462,-0.90909,-0.33333
-0.95556,0.23077,-0.81818,-0.19048
0.15556,0.38462,-0.22727,-0.19048
0.066667,0.38462,-0.18182,-0.19048
0.066667,0.53846,-0.18182,-0.2381
0.11111,0.38462,-0.18182,-0.2381
0.11111,0.38462,-0.18182,-0.2381
0.11111,0.076923,-0.18182,-0.57143
0.11111,0.17949,-0.22727,-0.47619
-0.066667,0.69231,-0.18182,-0.47619
-0.066667,0.53846,-0.22727,-0.095238
0.066667,0.12821,-0.59091,-0.095238
0.066667,0.38462,-0.59091,-0.095238
0.066667,0.53846,-0.54545,-0.095238
0.42222,0.69231,-0.86364,-0.095238
0.33333,0.53846,-0.63636,-0.095238
0.6,0.38462,-0.77273,-0.095238
0.73333,0.23077,-0.72727,-0.095238
0.73333,0.64103,-1,-0.90476
0.73333,0.69231,-0.95455,-1
0.37778,0.84615,-0.72727,-1
0.73333,0.84615,-0.95455,-1
0.73333,0.53846,-1,-0.47619
0.28889,0.38462,-1,-0.47619
0.46667,0.53846,-1,-0.47619
0.46667,0.53846,-0.90909,-0.28571
0.6,0.69231,-1,-0.28571
0.33333,0.58974,-1,-0.28571
0.2,0.38462,-1,-0.28571
0.33333,0.84615,-1,-0.28571
0.11111,0.84615,-1,-0.28571
0.066667,0.69231,-0.90909,-0.28571
0.066667,0.58974,-0.90909,-0.57143
0.066667,0.53846,-0.72727,-0.95238
0.2,0.38462,-0.86364,-0.95238
