#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.022222,-0.076923,0.27273,0
-0.11111,-0.025641,0.22727,0
-0.11111,-0.025641,0.18182,0
-0.022222,-0.025641,0.090909,0
0.022222,-0.025641,0.090909,0
0.022222,-0.025641,0.090909,0.14286
0.022222,-0.025641,0.090909,0.14286
0.022222,-0.076923,0.090909,0.14286
-0.022222,-0.076923,0.090909,0.14286
-0.066667,-0.12821,0.090909,0.14286
-0.066667,-0.23077,0.090909,-0.14286
-0.066667,-0.23077,0.090909,-0.28571
-0.11111,-0.17949,0.090909,-0.28571
-0.11111,-0.12821,0.090909,-0.38095
-0.11111,-0.23077,0.090909,-0.2381
-0.11111,-0.23077,0.090909,0.2381
-0.11111,-0.23077,0.090909,0.2381
-0.46667,-0.076923,-0.18182,0.2381
-0.2,0.025641,-0.090909,0.2381
-0.2,0.025641,-0.045455,0.14286
-0.2,-0.076923,0,-0.047619
-0.15556,-0.025641,-0.045455,-0.047619
-0.066667,-0.076923,-0.54545,-0.047619
-0.066667,-0.025641,-0.31818,-0.2381
-0.066667,-0.12821,0.13636,-0.28571
-0.066667,-0.076923,0.090909,0.28571
-0.066667,-0.12821,0.090909,0.047619
-0.42222,-0.076923,-0.13636,0.047619
-0.42222,0.23077,-0.045455,-0.2381
-0.11111,0.23077,0.090909,-0.2381
-0.33333,0.17949,0.36364,-0.2381
-0.2,0.23077,0.18182,-0.2381
-0.24444,0.28205,0.31818,-0.2381
0.066667,0.23077,0.090909,-0.2381
0.066667,0.23077,0,-0.2381
-0.11111,0.17949,0.18182,-0.2381
0.2,0.076923,0.22727,-0.2381
0.066667,0.076923,0.13636,-0.2381
0.066667,-0.076923,0.090909,0
0.066667,-0.23077,0.31818,0.28571
0.066667,-0.23077,0.090909,-0.095238
0.066667,-0.38462,0.22727,0.047619
-0.51111,-0.53846,0.5,0.047619
-0.066667,-0.38462,0.36364,0.047619
-0.066667,-0.53846,0.36364,0.33333
-0.2,-0.74359,0.36364,0.33333
-0.2,-0.94872,0.5,0.14286
-0.2,-0.48718,0.22727,0.14286
