#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.33333,-1,0.77273,0.14286
-0.33333,-0.84615,0.90909,-0.095238
-0.33333,-0.69231,0.90909,-0.095238
-0.28889,-0.94872,0.77273,-0.095238
-0.46667,-0.84615,0.81818,-0.095238
-0.51111,-1,0.81818,-0.095238
-0.2,-0.74359,0.77273,0.14286
-0.2,-0.38462,0.77273,0.28571
-0.2,-0.38462,0.5,0.28571
0.2,-0.33333,0.5,-0.52381
0.2,-0.38462,-0.045455,0.19048
0.2,-0.53846,0.27273,0.19048
0.37778,-0.53846,-0.090909,0.19048
0.28889,-0.74359,0.090909,0.19048
0.24444,-0.69231,0.22727,0.14286
0.24444,-0.84615,0.22727,0.14286
0.2,-0.89744,0.22727,0.33333
0.2,-0.38462,0.22727,0.33333
0.2,-0.58974,0.22727,0.38095
0.2,-0.64103,0.090909,0.38095
0.11111,-0.79487,0.31818,0.38095
-0.022222,-0.89744,0.22727,0.38095
0.2,-1,0.045455,0
0.2,-0.53846,0.090909,0
0.2,-0.38462,0.090909,0.14286
0.2,-0.17949,0.090909,0.28571
0.2,-0.23077,-0.045455,0.19048
0.2,-0.23077,0.045455,0.19048
0.46667,-0.23077,0.090909,0.19048
0.066667,-0.23077,-0.27273,0
0.066667,-0.12821,0.090909,0.095238
0.066667,-0.17949,-0.045455,0.095238
0.066667,-0.076923,-0.31818,0.095238
0.066667,-0.38462,-0.045455,0.095238
0.15556,-0.33333,-0.045455,-0.19048
0.15556,-0.53846,-0.18182,-0.19048
0.11111,-0.38462,-0.27273,-0.19048
0.24444,-0.38462,-0.27273,-0.19048
0.28889,-0.12821,0.090909,-0.19048
0.2,-0.23077,-0.40909,-0.28571
0.2,-0.23077,-0.18182,-0.28571
0.066667,-0.28205,0.090909,0
0.066667,-0.076923,-0.045455,0
0.28889,0.076923,-0.13636,-0.095238
0.28889,0.076923,-0.31818,-0.095238
-0.066667,0.23077,-0.13636,0
-0.066667,0.17949,-0.27273,0
0.33333,0.17949,-0.31818,-0.19048
0.33333,-0.28205,-0.68182,-0.57143
0.33333,0.025641,-0.22727,-0.57143
0.24444,-0.025641,-0.59091,-0.57143
-0.15556,0.076923,-0.90909,-0.14286
-0.15556,-0.23077,-0.45455,-0.14286
