#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.14286,0.76,-0.95238,-0.7
0.14286,0.76,-0.57143,-0.9
0.28571,0.52,-0.42857,-0.55
0.28571,0.6,-0.42857,-0.55
0.28571,0.6,-0.57143,-0.55
0.28571,0.56,-0.57143,-1
0.28571,0.32,-0.61905,-0.9
0.28571,-0.12,-1,-0.55
0.28571,0.12,-1,-0.55
0.28571,0.36,-0.71429,-0.5
0.28571,0.64,-0.80952,-0.75
0.42857,0.84,-0.95238,-0.55
0.14286,0.84,-0.57143,-0.7
0.38095,0.4,-0.47619,-0.9
0.2381,0.28,-0.42857,-0.75
0.28571,0.6,-0.61905,-0.8
0.14286,0.8,-0.85714,-0.8
-0.71429,0.4,-0.42857,-0.65
0.14286,0.2,-0.52381,-0.55
0.2381,0.76,-0.33333,-0.5
0.42857,0.6,-0.14286,-0.35
0.33333,0.56,-0.14286,-0.1
0.047619,0.68,-0.33333,-0.25
