#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-1,-0.2,0.19048,0.3
-0.66667,-0.36,0.19048,0.3
-0.66667,-0.2,-0.14286,0.35
-0.85714,-0.12,-0.14286,0.35
-0.71429,-0.2,0.14286,0.2
-0.71429,-0.24,0,0.05
-0.61905,-0.36,0,-0.5
-0.52381,-0.4,0.047619,-0.3
-0.57143,-0.4,0.2381,-0.3
-0.57143,-0.28,0.28571,0.05
-0.85714,-0.48,0.2381,0.35
-0.95238,-0.32,-0.095238,0.3
-1,-0.32,-0.38095,0.15
-1,-0.36,0.14286,0.2
-0.85714,-0.64,-0.095238,0.5
-0.85714,-0.28,0.14286,0.35
-0.66667,-0.12,0,0.35
-0.52381,-0.12,0.047619,-0.3
-0.57143,-0.12,-0.14286,0.2
-0.85714,-0.08,-0.19048,0.25
-0.47619,-0.2,-0.14286,0.2
-0.42857,-0.44,-0.28571,0.2
-0.28571,-0.32,0.14286,-0.1
-0.28571,-0.52,-0.14286,0.35
-0.71429,-0.08,0,0.55
