#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.42857,0.04,-0.66667,-0.85
0.42857,-0.04,-0.80952,-0.7
0.42857,0.08,-1,-0.7
0.28571,-0.2,-0.61905,-0.65
0,0.2,-0.71429,-0.95
-0.14286,-0.32,-0.71429,-1
-0.14286,-0.08,-0.71429,-1
-0.14286,-0.16,-0.71429,-0.7
-0.14286,-0.44,-1,-0.8
0.14286,0.2,-0.90476,-0.65
0.047619,0.52,-0.90476,-0.65
0.047619,0.4,-1,-0.65
0.047619,0.56,-1,-0.6
0.047619,0.72,-0.80952,-0.75
0.047619,0.8,-0.80952,-1
0.047619,0.84,-0.57143,-0.55
0.047619,0.64,-0.7619,-1
0.19048,0.72,-0.80952,-0.75
0.2381,0.68,-0.57143,-0.95
0.33333,0.64,-0.57143,-0.7
0.33333,0.8,-0.80952,-0.45
0.33333,0.8,-0.71429,-0.45
