#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.52381,-0.48,0.28571,0.35
-0.7619,-0.2,0.42857,0.5
-0.95238,-0.52,0.2381,0.45
-0.66667,-0.44,0.57143,0.15
-1,-0.52,0.57143,0.3
-0.85714,-0.4,0.57143,0.65
-0.71429,-0.28,0.28571,0.45
-0.57143,-0.64,0.57143,0.35
-0.85714,-0.24,0.42857,0.45
-0.95238,-0.64,0.42857,0.5
-0.85714,-0.4,0.095238,0.75
-1,-0.4,0,0.65
-0.95238,-0.36,-0.095238,0.35
-0.42857,-0.8,-0.2381,0.35
-0.80952,-0.32,0.047619,0.6
-0.57143,-0.76,0.42857,0.65
-0.80952,-0.32,0,-0.6
-0.7619,-0.8,-0.42857,0.65
-0.7619,-0.36,0.14286,0.65
-0.71429,-0.8,0.2381,0.35
-0.57143,-0.32,0.28571,0.35
-0.95238,-0.44,0,0.45
-0.7619,-0.44,0.14286,0.3
-0.71429,-0.68,-0.28571,0.45
-0.57143,-0.4,-0.14286,0
-1,-0.56,0.14286,0.3
-1,-0.64,-0.19048,-0.25
-1,-0.52,-0.42857,0.35
