#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.045455,-0.46667,0.066667,-0.06383
-0.36364,-0.55556,0.15556,-0.06383
-0.27273,-0.28889,0.33333,-0.06383
-0.27273,-0.33333,0.33333,-0.06383
-0.045455,-0.2,0.24444,0.14894
-0.045455,-0.2,0.2,0.14894
-0.045455,-0.28889,0.066667,-0.021277
-0.045455,-0.2,-0.6,-0.021277
-0.045455,-0.55556,0.066667,0.06383
-0.045455,-0.24444,0.066667,0.06383
-0.045455,-0.24444,0.066667,0.021277
-0.72727,-0.2,0.37778,0.14894
-0.40909,-0.46667,0.33333,0.14894
-0.45455,-0.73333,0.33333,0.14894
-0.45455,-0.73333,0.066667,0.14894
-0.45455,-0.37778,0.2,-0.23404
-0.45455,-0.2,0.066667,-0.2766
-0.45455,-0.066667,0.33333,0.021277
-0.045455,-0.022222,0.15556,-0.10638
-0.045455,0.066667,-0.24444,-0.10638
-0.045455,0.066667,0.066667,-0.2766
0.18182,-0.28889,-0.46667,-0.2766
0.13636,-0.33333,-0.15556,-0.2766
0.090909,-0.022222,-0.15556,-0.2766
0.18182,-0.2,-0.15556,-0.2766
0.090909,-0.2,-0.066667,-0.2766
0.045455,-0.11111,-0.46667,-0.2766
-0.045455,-0.022222,-0.2,-0.2766
-0.045455,-0.066667,-0.2,-0.2766
0.090909,-0.28889,-0.28889,-0.31915
0.18182,-0.15556,0.022222,-0.31915
0.18182,0.022222,-0.37778,-0.31915
-0.090909,-0.2,-0.28889,-0.3617
-0.090909,-0.066667,-0.37778,-0.3617
-0.045455,-0.64444,-0.33333,-0.40426
-0.045455,-0.6,-0.15556,-0.40426
-0.045455,-0.15556,-0.28889,-0.3617
-0.22727,-0.066667,-0.2,-0.19149
-0.27273,-0.33333,-0.73333,-0.19149
-0.27273,-0.73333,-0.33333,-0.19149
-0.18182,-0.37778,-0.73333,-0.31915
0.22727,0.33333,-0.77778,-0.31915
0.22727,0.33333,-1,-0.31915
0.18182,0.37778,-0.77778,-0.91489
0.36364,-0.6,-0.6,-0.91489
0.36364,-0.066667,-0.73333,-0.91489
0.22727,0.33333,-0.82222,-0.40426
0.63636,0.28889,-0.55556,-0.40426
0.63636,0.066667,-0.68889,-0.40426
0.77273,0.24444,-0.6,-0.65957
0.77273,0.11111,-0.6,-0.65957
0.86364,-0.33333,-0.91111,-0.48936
0.77273,0.066667,-1,-0.48936
0.77273,0.2,-0.73333,-0.48936
0.90909,-0.33333,-0.64444,-0.48936
0.90909,-0.066667,-0.86667,-0.48936
0.81818,0.066667,-0.86667,-0.57447
0.63636,-0.46667,-0.64444,-0.57447
0.5,0.2,-0.86667,-0.57447
0.5,0.33333,-0.68889,-0.57447
