#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.80952,-0.24,0.14286,-0.15
-0.90476,-0.36,0.71429,-0.25
-0.71429,-0.68,0.71429,0.35
-0.80952,-0.8,0.57143,0.8
-0.95238,-0.48,0.71429,0.8
-0.90476,-0.28,0.71429,0.65
-0.85714,-0.76,0.38095,-0.2
-0.71429,-0.56,0.57143,0.35
-0.7619,-0.44,0.38095,0.65
-0.57143,-0.32,0.71429,0.65
-0.66667,-0.16,0.71429,0.55
-0.95238,-0.8,0.71429,0.4
-0.71429,-0.28,0.85714,0.5
-0.7619,-0.28,0.7619,0.35
-1,-0.32,0.7619,0.5
-1,-0.8,0.71429,0.5
-0.57143,-0.4,0.85714,0.65
-0.71429,-0.52,0.71429,-0.25
-1,-0.36,0.7619,-0.05
-0.7619,-0.64,0.71429,0.1
-0.57143,-0.28,0.7619,0.6
-0.57143,-0.36,0.80952,0.65
-0.7619,-0.6,0.71429,0.8
-1,-0.44,0.47619,0.45
