#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.57143,-0.2,0.71429,0.5
-0.7619,-0.48,0.7619,-0.25
-0.85714,-0.6,0.85714,0.55
-0.7619,-0.4,0.71429,0.6
-0.7619,-0.84,0.85714,0.45
-0.7619,-0.84,0.71429,0.05
-0.80952,-0.88,0.7619,0.65
-0.80952,-0.88,0.71429,0.65
-0.66667,-0.52,0.7619,0.65
-0.66667,-0.52,0.7619,0.65
-0.61905,-0.4,0.38095,0.65
-0.80952,-0.32,0.14286,0.8
-0.80952,-0.48,0.28571,0.8
-0.7619,-0.6,0,0.8
-0.52381,-0.64,-0.14286,0.65
-0.33333,-0.36,0.047619,0.65
-0.28571,-0.2,-0.095238,0.55
-0.28571,-0.08,-0.42857,0.35
-0.28571,-0.08,0.047619,0.4
-0.33333,-0.16,0.14286,-0.05
-0.28571,-0.64,0,0.35
-0.19048,-0.52,0,0.05
-0.19048,-0.2,0.19048,0.25
-0.19048,-0.08,-0.33333,-0.1
-0.33333,0.04,0.095238,-0.1
-0.14286,0.04,0.14286,0.05
