#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.066667,-0.17949,-0.090909,0.14286
-0.15556,-0.12821,-0.31818,-0.52381
-0.15556,0.076923,-0.090909,-0.52381
0.2,0.076923,0.090909,-0.52381
0.11111,0.076923,0.090909,0
0.11111,-0.025641,0.090909,0
0.28889,0.076923,-0.22727,-0.14286
0.28889,0.12821,-0.54545,-0.095238
0.28889,-0.38462,-0.18182,-0.047619
0.28889,-0.4359,-0.31818,-0.28571
0.28889,-0.48718,-0.36364,-0.28571
0.28889,0.12821,-0.18182,-0.28571
-0.15556,-0.23077,-0.18182,-0.28571
-0.15556,-0.33333,-0.72727,-0.28571
-0.066667,-0.23077,-0.31818,-0.28571
-0.066667,-0.48718,-0.40909,-0.42857
-0.066667,0.38462,-0.59091,-0.52381
-0.066667,0.53846,-0.77273,-0.52381
0.68889,0.58974,-0.72727,-0.61905
0.68889,0.58974,-0.72727,-0.61905
0.46667,0.64103,-1,-0.42857
0.46667,0.53846,-1,-0.42857
0.46667,0.84615,-0.86364,-0.42857
0.68889,0.23077,-0.86364,-0.42857
0.73333,0.53846,-1,-0.42857
0.73333,0.79487,-1,-0.42857
0.46667,0.53846,-1,-0.42857
-0.022222,0.84615,-1,-0.42857
0.73333,0.53846,-1,-0.85714
0.73333,0.38462,-0.68182,-0.85714
0.46667,0.79487,-0.86364,-0.85714
0.24444,0.076923,-0.81818,-0.85714
-0.11111,0.69231,-0.86364,-0.61905
-0.11111,0.4359,-0.86364,-0.61905
0.77778,0.69231,-0.77273,-0.61905
0.73333,0.53846,-0.45455,-0.80952
0.73333,0.4359,-0.68182,-0.80952
0.86667,0.53846,-0.63636,-0.80952
0.73333,0.17949,-0.77273,-1
0.73333,0.48718,-0.77273,-1
0.73333,0.48718,-0.81818,-0.95238
0.73333,-0.076923,-0.59091,-0.42857
0.73333,0.38462,-0.86364,-0.42857
0.91111,0.28205,-1,-0.42857
0.91111,0.076923,-0.72727,-0.42857
0.86667,0.23077,-0.36364,-0.42857
0.73333,0.28205,-0.31818,-0.42857
0.6,0.23077,-0.045455,-0.2381
0.6,0.17949,-0.045455,-0.57143
0.6,0.17949,-0.090909,-0.57143
0.066667,-0.23077,-0.18182,-0.57143
