#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.57143,0.64,-0.90476,-0.85
0.42857,0.64,-0.7619,-1
0.71429,0.64,-0.57143,-0.5
0.38095,0.72,-0.90476,-0.7
0.2381,0.76,-0.57143,-1
0.19048,0.72,-0.80952,-0.5
0.28571,0.8,-0.90476,-0.55
0.47619,0.76,-0.61905,-0.55
0.52381,0.8,-0.66667,-0.8
0.28571,0.36,-0.57143,-0.95
0.28571,0.76,-0.57143,-1
0.57143,0.8,-0.52381,-0.75
0.52381,0.88,-0.71429,-0.85
0.14286,0.64,-0.66667,-0.9
0,0.04,-0.57143,-0.9
-0.047619,0.36,-1,-1
0.71429,0.28,-1,-0.65
0.71429,-0.52,-0.71429,-0.5
0.85714,0.32,-0.7619,-0.95
0.71429,0.52,-1,-1
0.71429,0.16,-0.95238,-0.4
0.57143,0.16,-0.80952,-0.6
