#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.71429,-0.48,0.42857,0.35
-0.71429,-0.2,0.57143,0.35
-1,-0.36,0.38095,0.5
-1,-0.32,0.42857,0.05
-0.80952,-0.76,0.42857,0.5
-0.80952,-0.36,0.28571,0.35
-0.42857,-0.48,0.28571,0.35
-0.90476,-0.2,0.14286,0.4
-0.80952,-0.76,0.047619,0.5
-0.90476,-0.76,0.14286,0.85
-0.71429,-0.28,-0.14286,0.5
-0.95238,-0.56,-0.7619,0.35
-0.95238,-0.36,-0.14286,0.35
-0.66667,-0.36,-0.095238,0.1
-1,-0.44,0,0.5
-0.90476,-0.68,-0.14286,0.65
-0.80952,-0.64,0.14286,0.65
-0.80952,-0.84,0,0.35
-1,-0.44,-0.14286,0.35
-1,-0.72,-0.19048,-0.6
-1,-0.84,-0.33333,0.05
-0.95238,-0.32,0,0.25
-0.71429,-0.2,-0.42857,-0.1
-0.57143,-0.16,-0.14286,0.25
-0.85714,-0.24,0,-0.05
-1,-0.32,-0.14286,-0.55
-1,-0.32,-0.42857,-0.45
-0.57143,-0.2,-0.19048,0.05
-0.71429,-0.56,-0.85714,0.35
