#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.28571,-0.56,-0.52381,-0.45
0.2381,-0.08,-0.7619,-0.7
0.14286,0.04,-0.7619,-0.95
0.14286,0.16,-0.80952,-0.6
0.52381,0.56,-0.7619,-0.7
0.57143,0.28,-1,-0.75
0.47619,0.52,-1,-0.55
0.57143,0.64,-0.7619,-0.85
0.71429,0.76,-1,-0.95
0.47619,0.64,-0.71429,-0.9
0.57143,0.76,-0.42857,-0.6
0.71429,0.64,-0.52381,-0.5
0.80952,0.72,-0.52381,-0.35
0.52381,0.6,-0.71429,-1
0.47619,0.2,-0.66667,-0.55
0.66667,0.64,-0.71429,-0.9
0.52381,0.64,-0.66667,-0.7
0.57143,0.64,-0.85714,-0.85
0.38095,0.6,-1,-0.65
0.47619,0.64,-0.47619,-0.8
0.42857,0.8,-1,-1
0.42857,0.76,-1,-0.6
0.52381,0.72,-1,-0.6
1,0.68,-0.85714,-0.55
0.42857,0.2,-0.71429,-0.65
