#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0,0.08,-0.7619,-0.95
-0.19048,-0.16,-0.57143,-1
0.28571,0,-0.61905,-1
0.28571,0.04,-0.95238,-0.8
0.28571,0.12,-1,-0.8
0.047619,0.04,-1,-0.85
0.28571,0.2,-1,-0.85
0.33333,0.56,-1,-0.85
0.19048,0.2,-0.80952,-1
0.19048,0.4,-0.85714,-0.9
0.14286,0.16,-0.85714,-0.65
0.19048,0.64,-1,-0.6
0.28571,0.76,-0.66667,-0.6
0.28571,0.52,-0.47619,-0.6
0.095238,0.68,-0.42857,-0.6
0.14286,0.76,-0.47619,-0.95
0.14286,0.68,-0.42857,-0.7
0.14286,0.68,-0.42857,-0.55
0.28571,0.68,-0.42857,-0.6
0.38095,0.6,-0.42857,-0.55
0.28571,0.4,-0.47619,-0.55
