#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.2,-0.53846,0.090909,0.38095
0.2,-0.64103,0.13636,0.42857
0.2,-0.74359,-0.54545,0.19048
0.33333,-0.94872,0.27273,0.19048
0.33333,-0.84615,0.045455,-0.2381
0.33333,-0.94872,0.045455,-0.2381
0.33333,-1,0.27273,0.38095
0.33333,-0.94872,0.27273,-0.57143
0.33333,-0.38462,0.31818,-0.57143
0.33333,-0.4359,0.045455,-0.57143
0.33333,-0.38462,0.36364,-0.38095
0.066667,-0.23077,0.090909,-0.38095
0.2,-0.025641,-0.090909,-0.38095
0.33333,-0.33333,-0.68182,-0.38095
0.24444,-0.17949,0.090909,-0.38095
0.24444,-0.12821,0.090909,-0.047619
0.15556,-0.076923,0.090909,-0.047619
0.28889,0.076923,-0.22727,-0.047619
0.28889,-0.23077,-0.045455,0.14286
0.066667,-0.53846,-0.31818,0.14286
0.066667,-0.38462,-0.31818,-0.047619
0.066667,-0.74359,-0.31818,-0.047619
0.066667,-0.23077,-0.045455,0.42857
0.2,-0.23077,-0.045455,0.42857
0.2,-0.33333,-0.045455,0.42857
0.066667,0.12821,0,0.42857
0.2,-0.38462,0.13636,0.42857
0.2,-0.64103,0.090909,-0.33333
0.2,0.076923,0.090909,-0.57143
0.2,-0.12821,0.045455,0.14286
0.28889,0.12821,0.090909,0.14286
0.28889,0.025641,-0.54545,0.095238
0.066667,0.17949,-0.59091,0.095238
-0.066667,-0.076923,-0.18182,0.095238
-0.022222,-0.025641,-0.45455,0.095238
-0.022222,0.23077,-0.5,-0.52381
0.2,0.12821,-0.18182,-0.52381
0.46667,0.025641,-0.18182,-0.52381
0.64444,-0.076923,-0.27273,-0.52381
0.6,-0.48718,-0.31818,-0.52381
0.6,0.38462,-0.27273,-0.095238
0.46667,0.38462,-0.18182,-0.095238
0.73333,0.69231,-1,-0.095238
0.73333,0.69231,-0.90909,-0.52381
0.73333,0.53846,-0.77273,-0.33333
0.73333,0.38462,-0.90909,-0.66667
0.066667,0.48718,-0.59091,-0.66667
0.6,0.53846,-0.95455,-0.66667
0.6,0.4359,-0.86364,-0.47619
0.6,0.4359,-0.86364,-1
0.6,0.38462,-1,-0.38095
0.2,0.64103,-0.86364,-0.38095
0.2,0.69231,-0.81818,-0.80952
0.33333,0.53846,-0.86364,-0.80952
0.68889,0.69231,-0.86364,-0.80952
0.68889,0.38462,-0.90909,-0.61905
