#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.42857,-0.16,0.2381,0.65
-0.57143,-0.2,0.42857,0.8
-0.47619,-0.72,0.47619,0.5
-0.42857,-0.28,0.42857,0.25
-0.80952,-0.24,0.52381,0.35
-0.66667,-0.28,0.38095,0.35
-0.57143,-0.32,0.7619,0.6
-0.57143,-0.52,0.47619,0.65
-0.95238,-0.36,0.42857,0.6
-0.47619,-0.52,0.57143,0.65
-0.71429,-0.68,0.57143,0.55
-0.90476,-0.32,0.28571,0.5
-0.42857,-0.32,0.42857,0.3
-0.80952,-0.56,0.14286,0.2
-0.57143,-0.32,0.47619,0.5
-0.61905,-0.52,0.71429,0.05
-0.85714,-0.44,0.71429,0.35
-1,-0.44,0.7619,0.35
-1,-0.4,0.7619,0.65
-0.85714,-0.64,0.85714,0.8
-1,-0.84,0.85714,0.35
-1,-0.72,0.85714,0.5
-1,-0.48,0.85714,0.35
-1,-0.72,0.7619,0.7
-0.71429,-0.84,0.85714,0.35
-0.66667,-0.28,0.90476,0.5
