#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.7619,0.72,-0.57143,-0.95
0.57143,0.68,-0.90476,-0.8
0.66667,0.76,-0.42857,-0.5
0.57143,0.68,-0.42857,-0.5
0.52381,0.72,-0.42857,-0.45
0.57143,0.76,-0.42857,-0.85
0.71429,0.6,-0.57143,-0.9
0.57143,0.76,-0.71429,-1
0.7619,0.72,-0.57143,-1
0.85714,0.64,-0.7619,-0.85
0.47619,0.6,-0.61905,-0.85
0.71429,0.64,-0.61905,-0.5
0.14286,0.76,-0.66667,-1
0.42857,0.4,-0.80952,-0.7
0.42857,0.76,-0.85714,-0.55
0.28571,0.72,-0.95238,-0.5
0.28571,0.88,-0.71429,-0.4
0.7619,0.76,-0.57143,-1
0.28571,0.76,-0.66667,-1
0.28571,0.76,-0.57143,-1
0.28571,0.84,-0.80952,-1
0.57143,0.4,-0.80952,-0.75
