#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.40909,-0.24444,-0.2,0.06383
-0.40909,-0.73333,0.33333,0.06383
-0.86364,-0.6,0.37778,0.2766
-0.27273,-1,0.2,0.2766
-0.27273,-0.42222,0.15556,0.2766
-0.5,-0.42222,0.066667,0.74468
-0.54545,-0.86667,0.2,0.74468
-0.54545,-0.68889,-0.15556,0.74468
-0.31818,-0.82222,0.066667,0.53191
-0.31818,-0.42222,0.11111,0.53191
-0.45455,-0.6,-0.15556,0.3617
-0.45455,-0.55556,0.066667,0.3617
-0.45455,-0.82222,0.066667,0.40426
-0.36364,-0.6,0.2,0.19149
-0.36364,-0.6,0.022222,0.19149
-0.36364,-0.46667,0.066667,0.65957
-0.45455,-0.73333,0.11111,0.53191
-0.45455,-0.51111,-0.022222,0.53191
-0.77273,-0.51111,0.066667,0.53191
-0.31818,-0.33333,0.15556,0.53191
-0.54545,-0.37778,0.066667,0.53191
-0.59091,-0.24444,0.33333,0.53191
-0.5,-0.46667,-0.33333,0.53191
-0.5,-0.33333,0.066667,0.53191
-0.5,-0.6,-0.55556,0.78723
-0.5,-0.46667,0.42222,0.65957
-0.5,-0.68889,0.42222,0.53191
-0.40909,-1,0.33333,0.53191
-0.63636,-0.46667,0.42222,0.53191
-0.63636,-0.64444,0.15556,0.53191
-0.63636,-0.95556,0.2,0.40426
-0.40909,-0.46667,0.73333,0.61702
-0.40909,-0.37778,0.2,0.61702
-0.36364,-0.42222,0.73333,0.2766
-0.36364,-0.68889,0.28889,0.2766
-0.18182,-0.6,0.6,0.65957
-0.31818,-0.82222,0.68889,0.65957
-0.13636,-0.91111,0.33333,0.65957
-0.18182,-0.95556,-0.022222,0.65957
-0.18182,-0.46667,0.46667,0.65957
-0.18182,-0.46667,0.73333,0.78723
-0.18182,-0.46667,0.46667,0.78723
