#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.54545,-0.82222,0.15556,0.2766
-0.54545,-0.82222,0.64444,0.2766
-0.77273,-0.91111,0.86667,0.61702
-0.77273,-0.6,0.73333,0.61702
-0.77273,-1,0.86667,0.2766
-0.81818,-0.6,0.91111,0.2766
-0.45455,-1,0.86667,0.2766
-0.95455,-0.73333,0.73333,0.2766
-0.31818,-0.6,0.64444,0.2766
-0.31818,-0.46667,0.68889,0.2766
-0.045455,-0.33333,0.73333,0.10638
-0.045455,-0.46667,0.42222,0.10638
-0.045455,-0.51111,0.15556,0.10638
-0.18182,-0.33333,0.2,0.14894
-0.18182,-0.33333,0.28889,0.14894
-0.27273,-0.46667,0.15556,0.19149
-0.18182,-0.46667,0.24444,0.19149
-0.18182,-0.33333,0.37778,0.19149
-0.13636,-0.33333,0.37778,0.19149
-0.13636,-0.28889,0.15556,0.19149
-0.59091,-0.42222,0.33333,0.10638
-0.31818,-0.64444,-0.066667,0.10638
-0.045455,-0.6,0.42222,0.10638
-0.045455,-0.6,0.37778,0.10638
-0.13636,-0.6,0.11111,0.021277
-0.13636,-0.46667,-0.066667,0.021277
-0.40909,-0.42222,0.11111,-0.23404
-0.40909,-0.46667,0.066667,-0.23404
-0.40909,-0.33333,0.33333,0.021277
-0.31818,-0.2,0.37778,0.021277
-0.31818,-0.33333,0.066667,0.021277
-0.31818,-0.37778,0.066667,-0.23404
-0.045455,-0.28889,-0.11111,-0.021277
-0.18182,-0.28889,-0.2,-0.021277
-0.18182,-0.15556,-0.11111,-0.021277
-0.5,-0.15556,-0.28889,-0.57447
-0.31818,-0.37778,0.2,-0.57447
-0.45455,-0.91111,0.066667,-0.57447
-0.18182,-0.68889,0.24444,-0.57447
-0.5,-0.37778,0.2,-0.57447
-0.5,-0.2,0.11111,-0.57447
-0.5,-0.15556,0.2,-0.10638
0.090909,-0.066667,0.2,-0.3617
0.090909,0.066667,0.022222,-0.3617
0.27273,0.11111,0.2,-0.23404
0.22727,-0.15556,0.2,-0.23404
0.22727,-0.33333,-0.11111,-0.23404
0.22727,0.066667,-0.066667,-0.23404
0.18182,-0.066667,-0.022222,-0.48936
0.18182,-0.2,-0.066667,-0.48936
0.18182,-0.33333,-0.64444,0.14894
0.27273,-0.33333,-0.28889,0.14894
0.090909,-0.2,-0.55556,0.14894
0.090909,-0.33333,-0.24444,0.14894
0.090909,-0.33333,-0.6,0.14894
0.090909,-0.066667,-0.6,0.14894
0.090909,-0.42222,-0.6,-0.48936
0.090909,-0.37778,-0.91111,-0.2766
0.090909,-0.28889,-0.64444,-0.23404
0,-0.46667,-0.91111,-0.10638
0,-0.37778,-0.64444,-0.10638
