#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.090909,-0.066667,0.066667,-0.19149
-0.045455,-0.066667,-0.022222,-0.19149
-0.045455,-0.73333,-0.24444,-0.19149
-0.045455,0.2,-0.91111,0.021277
0.090909,-0.15556,-0.28889,-0.14894
-0.045455,-0.066667,-0.022222,-0.14894
-0.045455,-0.15556,-0.6,-0.14894
-0.045455,-0.066667,-0.6,-0.61702
-0.090909,-0.33333,-0.2,-0.3617
-0.045455,-0.066667,-0.24444,-0.3617
-0.13636,-0.11111,-0.64444,-0.3617
-0.13636,-0.066667,-0.55556,-0.3617
-0.13636,-0.022222,-0.37778,-0.14894
-0.31818,-0.33333,-0.33333,-0.19149
-0.31818,-0.066667,-0.33333,-0.19149
-0.045455,-0.2,-0.33333,-0.3617
-0.77273,-0.11111,-0.33333,-0.3617
-0.77273,0.066667,-0.55556,-0.3617
-0.77273,0.15556,-0.2,-0.10638
-0.77273,0.11111,-0.95556,-0.40426
-0.77273,-0.42222,-0.86667,-0.48936
-0.77273,0.15556,-0.73333,-1
0.36364,-0.066667,-0.82222,-0.82979
0.31818,0.28889,-0.73333,-0.82979
0.31818,0.2,-0.77778,-0.82979
0.63636,-0.022222,-0.6,-0.48936
0.72727,0.33333,-0.68889,-0.48936
0.72727,0.33333,-0.37778,-0.48936
0.90909,0.28889,-0.64444,-0.40426
0.90909,0.46667,-1,-0.40426
0.81818,-0.066667,-0.64444,-0.48936
0.81818,-0.46667,-1,-0.48936
0.68182,0.33333,-0.82222,-0.87234
0.45455,0.2,-0.82222,-0.87234
0.045455,0.022222,-0.82222,-0.87234
0.045455,0.28889,-0.6,-0.87234
0.045455,0.15556,-0.73333,-0.87234
0.045455,0.2,-0.68889,-0.48936
0.045455,0.2,-1,-0.31915
0.63636,0.2,-0.91111,-1
0.81818,0.6,-0.51111,-1
0.72727,0.066667,-0.6,-1
0.72727,0.2,-0.6,-1
0.72727,0.2,-1,-0.3617
0.72727,0.46667,-0.68889,-0.23404
0.72727,0.066667,-0.86667,-0.31915
0.72727,0.022222,-1,-0.23404
0.77273,0.15556,-0.51111,-0.2766
0.77273,0.2,-0.46667,-0.2766
0.77273,0.33333,-0.91111,-0.61702
0,0.42222,-0.64444,-0.3617
-0.045455,0.6,-0.37778,-0.3617
0.13636,0.6,-0.55556,-0.3617
0.13636,0.6,-0.68889,-0.3617
