#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.57143,-0.36,0.57143,0.8
-0.7619,-0.24,0.42857,0.65
-0.95238,-0.2,0.14286,0.8
-0.85714,-0.16,0.14286,0.55
-0.66667,-0.2,0.38095,0.35
-0.57143,-0.48,0.2381,0.5
-0.47619,-0.4,0.14286,0.15
-0.28571,-0.08,-0.2381,0.15
-0.28571,-0.08,0,0.3
-0.28571,-0.12,0.14286,0.35
-0.28571,-0.48,0,0.25
-0.2381,-0.48,0,0.2
-0.2381,-0.2,0.14286,0.1
-0.2381,0,-0.047619,0
-0.33333,-0.04,0.14286,0.15
-0.047619,-0.08,-0.047619,-0.2
-0.14286,-0.28,0,-0.2
-0.42857,-0.32,0.047619,0
-0.2381,-0.36,0.047619,-0.45
-0.19048,0,-0.14286,0.05
-0.14286,0.04,0.047619,0.05
0,0.04,-0.42857,0.05
0.047619,-0.08,-0.047619,0.2
0.047619,-0.68,-0.14286,-0.05
