#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.2,-0.076923,-0.22727,-0.14286
0.33333,-0.48718,-0.36364,-0.14286
0.33333,-0.076923,-0.22727,0
0.37778,0.025641,-0.18182,0
0.37778,-0.38462,-0.59091,-0.2381
0.24444,-0.4359,-0.77273,-0.2381
0.24444,0.38462,-0.36364,-0.71429
0.24444,0.076923,-0.36364,-0.52381
0.73333,0.53846,-0.54545,-0.52381
0.73333,0.17949,-0.54545,-0.14286
0.73333,0.23077,-0.77273,-0.33333
0.73333,0.53846,-0.90909,-0.71429
0.73333,0.23077,-1,-0.71429
0.73333,0.23077,-1,-0.38095
0.066667,0.53846,-1,-0.38095
0.066667,0.025641,-1,-0.52381
0.42222,0.53846,-1,-0.52381
0.42222,0.53846,-0.77273,-0.57143
0.46667,0.4359,-0.95455,-0.57143
0.46667,0.38462,-0.63636,-0.57143
0.46667,-0.076923,-0.81818,-0.33333
0.46667,0.23077,-0.86364,-0.47619
0.46667,0.025641,-0.86364,-0.42857
0.46667,0.84615,-0.72727,-0.71429
0.46667,0.84615,-0.77273,-0.57143
0.46667,0.53846,-0.72727,-0.57143
0.86667,0.69231,-0.63636,-0.57143
0.86667,0.84615,-0.63636,-0.57143
0.73333,0.84615,-0.31818,-0.57143
0.73333,0.89744,-0.22727,-0.38095
0.28889,0.84615,-0.22727,-0.38095
0.28889,0.58974,-0.31818,-0.57143
0.28889,0.48718,-0.59091,-0.38095
0.066667,0.48718,-0.59091,-0.38095
0.11111,0.23077,-0.27273,-0.38095
