#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.27273,-0.33333,0.066667,-0.23404
-0.27273,-1,0.2,-0.10638
-0.27273,-0.55556,0.24444,0.021277
-0.18182,-0.066667,-0.066667,-0.10638
-0.18182,0.066667,0.066667,-0.10638
-0.27273,0.066667,0.066667,-0.14894
-0.27273,-0.066667,-0.51111,-0.14894
-0.045455,-0.066667,0.066667,-0.06383
-0.045455,-0.2,0.066667,-0.06383
-0.045455,0.15556,0.022222,-0.2766
-0.045455,-0.15556,-0.2,0.14894
-0.045455,-0.15556,-0.46667,-0.19149
0.36364,-0.2,-0.2,0.021277
0,-0.28889,-0.24444,0.021277
0.090909,-0.15556,-0.55556,0.021277
0.31818,-0.066667,-0.28889,0.021277
0.31818,-0.33333,-0.6,0.021277
-0.045455,-0.2,-0.066667,-0.44681
0.090909,-0.2,-0.066667,-0.44681
-0.090909,-0.066667,-0.86667,-0.44681
0.18182,0.066667,-0.33333,-0.44681
0.18182,-0.28889,-0.15556,-0.44681
0.090909,0.066667,-0.33333,-0.44681
0.090909,-0.28889,-0.77778,-0.44681
0.090909,-0.066667,-0.55556,-0.14894
-0.22727,-0.2,-0.91111,-0.53191
0.090909,0.2,-0.37778,-0.53191
0.090909,0.066667,-0.24444,-0.53191
0.18182,-0.066667,-1,-0.53191
0.45455,0.2,-1,-0.53191
0.45455,0.2,-0.77778,-0.53191
0.18182,0.55556,-0.82222,-0.48936
0.31818,-0.33333,-0.77778,-0.48936
0.31818,0.33333,-0.73333,-0.48936
0.5,0.33333,-0.55556,-0.3617
0.5,0.2,-0.42222,-0.3617
0.63636,0.33333,-0.55556,-0.61702
0.63636,0.28889,-0.68889,-0.61702
0.81818,0.42222,-0.6,-0.61702
0.81818,0.066667,-0.86667,-0.61702
0.77273,0.37778,-1,-0.61702
0.77273,-0.33333,-0.73333,-0.61702
0.77273,-0.77778,-0.82222,-0.61702
0.77273,0.33333,-0.91111,-0.61702
0.5,0.11111,-0.86667,-0.78723
0.22727,0.42222,-1,-0.78723
0.22727,0.066667,-0.64444,-0.78723
0.63636,0.2,-0.6,-0.87234
0.63636,0.15556,-0.6,-0.87234
0.63636,0.46667,-0.6,-0.3617
0.63636,0.066667,-0.91111,-0.3617
0.77273,0.066667,-0.86667,-0.40426
0.40909,0.64444,-0.51111,-0.40426
0.40909,0.2,-0.33333,-0.40426
0.77273,0.2,-0.91111,-0.48936
0.77273,0.24444,-0.68889,-0.48936
0.90909,0.11111,-1,-0.61702
0.86364,0.24444,-0.82222,-0.61702
0.86364,0.2,-0.86667,-0.61702
