#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.24444,-0.23077,0.045455,-0.095238
0.24444,-0.38462,0.090909,-0.28571
0.24444,-0.38462,0.090909,-0.28571
0.15556,-0.28205,-0.045455,-0.28571
0.2,-0.33333,-0.36364,0.14286
0.2,-0.23077,-0.18182,0.14286
0.2,-0.076923,0.090909,0.14286
0.33333,-0.28205,0.045455,-0.14286
0.33333,-0.23077,-0.18182,-0.14286
0.2,-0.28205,0,-0.14286
0.2,0.076923,0.090909,-0.38095
0.2,-0.076923,0.090909,-0.38095
0.066667,-0.076923,-0.18182,-0.14286
0.066667,0.23077,-0.90909,-0.14286
0.15556,0.076923,-0.72727,-0.14286
0.33333,-0.076923,-0.27273,-0.28571
0.33333,0.12821,-1,-0.28571
0.33333,0.076923,-0.45455,-0.14286
0.33333,0.17949,-0.63636,-0.14286
0.33333,0.23077,-0.81818,-0.14286
0.2,0.076923,0.090909,-0.14286
0.2,-0.17949,-0.18182,-0.047619
0.2,0.076923,-0.5,-0.28571
0.2,0.48718,-0.77273,-0.28571
0.46667,0.38462,-0.72727,-0.28571
0.73333,0.53846,-1,-0.28571
0.73333,0.38462,-0.59091,-0.28571
0.37778,0.53846,-0.95455,-0.61905
0.37778,0.53846,-0.81818,-0.61905
-0.28889,0.23077,-0.77273,-0.61905
0.37778,0.23077,-1,-0.42857
0.37778,-0.12821,-1,-1
0.37778,0.53846,-1,-0.90476
0.37778,0.79487,-0.86364,-0.71429
0.37778,0.53846,-1,-0.71429
0.11111,0.48718,-1,-0.85714
0.11111,0.53846,-1,-0.7619
0.11111,0.58974,-0.77273,-0.47619
0.11111,-0.12821,-0.90909,-0.47619
0.24444,0.69231,-0.77273,-0.47619
0.6,0.4359,-0.77273,-0.47619
0.77778,0.69231,-0.81818,-0.66667
0.77778,0.38462,-0.95455,-0.57143
0.77778,0.23077,-0.81818,-0.57143
0.82222,0.53846,-0.81818,-0.47619
0.82222,0.53846,-0.68182,-1
0.82222,0.23077,-0.90909,-1
0.77778,0.69231,-1,-1
0.86667,0.53846,-0.72727,-1
0.95556,0.33333,-1,-1
