#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.15556,-0.23077,-0.045455,-0.14286
-0.15556,0.076923,0.090909,-0.14286
-0.15556,-0.025641,0.090909,0.14286
0.022222,-0.17949,0.090909,0.14286
0.022222,0.076923,0.090909,0.14286
0.066667,0.076923,0,0.047619
-0.11111,0.025641,0,0.047619
0.066667,-0.28205,-0.090909,0.047619
0.066667,-0.17949,-0.045455,0.047619
0.066667,-0.076923,-0.18182,-0.095238
0.066667,0.025641,-0.045455,0.095238
0.066667,-0.69231,-0.13636,-0.71429
0.066667,-0.12821,0.090909,0
0.066667,-0.076923,-0.045455,0.28571
-0.42222,-0.076923,0.090909,0.42857
-0.2,-1,-0.81818,0.42857
-0.066667,-0.58974,-0.18182,0.42857
-0.33333,-0.48718,0.045455,0.42857
0.066667,-0.64103,-0.090909,0.42857
0.066667,-1,-0.090909,0.42857
0.066667,-0.28205,0.13636,0.2381
-0.066667,-0.48718,0.090909,-0.047619
-0.066667,-0.28205,0.13636,-0.047619
-0.2,-0.38462,0.5,0.19048
-0.2,-0.58974,0.77273,0.19048
-0.2,-0.74359,0.77273,0.52381
-0.2,-0.84615,0.090909,0.52381
-0.2,-0.58974,-0.045455,0.47619
-0.95556,-0.53846,0.18182,0.28571
-0.6,-0.58974,0.45455,0.28571
-0.37778,-1,0.72727,0.28571
-0.77778,-0.94872,0.68182,0.28571
-0.6,-0.53846,0.5,0.28571
-0.51111,-0.53846,0.77273,0.28571
-0.51111,-0.74359,0.77273,0.28571
-0.51111,-0.64103,0.77273,0.90476
-0.46667,-0.58974,0.5,0.57143
-0.46667,-0.53846,0.77273,0.57143
-0.73333,-0.89744,0.77273,0.71429
-0.28889,-0.48718,0.77273,0.71429
-0.28889,-0.74359,0.40909,0.71429
-0.2,-1,0.90909,0.28571
-0.42222,-0.74359,0.90909,0.28571
-0.42222,-0.58974,0.90909,0.28571
-0.51111,-0.89744,0.86364,0.42857
-0.73333,-0.89744,0.77273,0.42857
-0.2,-0.94872,0.77273,0.42857
-0.46667,-0.94872,0.77273,0.42857
-0.2,-1,0.77273,0.42857
-0.11111,-1,0.90909,0.42857
-0.11111,-1,0.5,0.42857
-0.28889,-0.4359,0.77273,0.28571
-1,-0.79487,0.5,0.28571
-1,-1,0.90909,0.28571
-1,-0.64103,0.90909,0.28571
-1,-0.38462,0.77273,-0.2381
-1,-0.4359,0.5,0.047619
