#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.57143,-0.68,0.85714,0.25
-1,-0.44,0.57143,0.5
-0.61905,-0.68,0.90476,0.5
-0.61905,-0.52,0.85714,0.3
-0.61905,-0.72,0.7619,0.4
-1,-0.56,0.71429,0.65
-1,-0.36,0.7619,0.35
-1,-0.48,0.80952,0.5
-0.95238,-0.36,1,0.75
-0.95238,-0.32,0.85714,0.85
-0.71429,-0.8,0.71429,0.8
-0.71429,-0.8,-0.33333,0.8
-0.71429,-0.56,0.28571,0.8
-0.71429,-0.44,0.2381,0.75
-0.7619,-0.36,0.14286,0.65
-0.52381,-0.52,0,0.65
-0.52381,-0.36,0.19048,0.5
-0.42857,-0.24,0.14286,0.45
-0.14286,-0.2,-0.047619,0.2
-0.28571,-0.24,0,0.35
-0.52381,-0.24,0.047619,-0.2
-0.80952,-0.28,-0.14286,0
-0.57143,-0.32,-0.61905,0.2
-0.33333,-0.32,-0.28571,-0.25
-0.2381,-0.72,0,-0.1
-0.28571,-0.32,-0.28571,-0.1
