#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.2,-0.025641,-1,0.14286
0.24444,0.025641,-1,0.14286
0.11111,0.17949,-1,0.14286
0.11111,0.23077,-1,0.14286
-0.022222,-0.69231,-1,0.14286
-0.022222,-0.076923,-1,0.14286
-0.022222,0.23077,-1,0.14286
0.28889,0.025641,-0.72727,0.14286
0.066667,-0.23077,-0.54545,0.14286
0.33333,0.38462,-0.45455,0.14286
0.33333,0.33333,-0.31818,0.14286
0.2,0.17949,-0.59091,0.14286
0.2,0.076923,-0.36364,0.14286
0.2,-0.076923,-0.36364,0.19048
0.2,-0.076923,-0.63636,0.28571
0.2,-0.12821,-0.63636,0.28571
0.2,-0.076923,-0.86364,0.14286
0.2,0.025641,-0.68182,0
0.2,-0.23077,-1,0
0.2,0.38462,-0.36364,0
-0.11111,0.076923,-0.36364,0
0.46667,0.38462,-1,0
0.11111,-0.076923,-0.95455,0
0.11111,0.025641,-0.59091,0.19048
0.066667,-0.076923,-0.090909,0.19048
0.066667,-0.38462,-0.27273,0.19048
0.066667,0.12821,-0.18182,0.19048
0.066667,-0.28205,-0.45455,0.28571
0.2,-0.28205,-0.31818,0.28571
0.2,-0.17949,-0.045455,0
0.2,-0.38462,-0.27273,0
0.33333,-0.48718,-0.31818,0
0.33333,-0.076923,-0.68182,-0.14286
0.33333,0.23077,-0.31818,-0.28571
0.6,0.38462,-0.72727,-0.28571
0.6,0.53846,-0.54545,-0.7619
0.6,0.53846,-1,-0.7619
0.6,0.23077,-1,-0.38095
0.46667,0.48718,-0.81818,-0.38095
0.68889,0.33333,-0.86364,-0.38095
0.33333,0.53846,-0.81818,-0.38095
0.33333,0.23077,-0.72727,-0.42857
0.33333,0.53846,-0.77273,-0.42857
