#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.36364,-0.46667,0.2,0.53191
-0.36364,-0.42222,0.42222,0.53191
-0.36364,-0.46667,-0.11111,0.53191
-0.36364,-0.6,0.86667,-0.06383
-0.36364,-0.86667,0.28889,0.78723
-0.81818,-0.73333,0.46667,0.70213
-0.81818,-0.6,0.73333,0.70213
-0.81818,-0.6,0.33333,0.53191
-0.81818,-0.46667,0.73333,0.14894
-0.81818,-0.82222,0.86667,0.10638
-1,-0.6,0.86667,0.10638
-1,-0.77778,0.86667,0.10638
-0.45455,-0.91111,0.64444,-0.3617
-0.31818,-0.6,0.33333,-0.3617
-0.18182,-0.86667,0.33333,-0.3617
-0.13636,-0.55556,0.33333,-0.3617
-0.13636,-0.86667,0.24444,-0.3617
-0.13636,-0.46667,0.6,0.06383
-0.40909,-0.42222,0.11111,0.06383
-0.40909,-0.6,0.68889,0.06383
-0.40909,-0.33333,0.33333,0.06383
-0.40909,-0.33333,0.066667,0.021277
-0.40909,-0.46667,0.55556,0.06383
-0.40909,-0.64444,0.11111,0.19149
-0.090909,-0.6,0.46667,-0.021277
0.090909,-0.77778,0.28889,-0.021277
0.090909,-0.46667,-0.066667,-0.021277
0.090909,-0.51111,0.066667,-0.78723
-0.13636,-0.46667,0.066667,0.021277
-0.27273,-0.28889,0.33333,0.021277
-0.27273,-0.46667,0.2,0.021277
-0.13636,-0.11111,0.066667,-0.10638
-0.63636,-0.15556,0.33333,-0.10638
-0.63636,-0.24444,0.2,-0.10638
-0.63636,-0.2,-0.066667,0.021277
-0.63636,-0.46667,0.066667,0.021277
-0.31818,-0.2,-0.15556,0.021277
-0.59091,-0.2,0.066667,0.021277
-0.59091,-0.24444,0.64444,0.021277
-0.18182,-0.55556,0.42222,-0.021277
-0.090909,-0.46667,0.24444,-0.021277
-0.090909,-0.46667,0.2,-0.021277
-1,-0.24444,0.11111,-0.23404
-1,0.022222,0.066667,-0.23404
-0.045455,0.066667,0.2,-0.021277
-0.045455,0.066667,0.066667,-0.021277
0.27273,0.066667,-0.066667,-0.021277
0.36364,-0.022222,0.2,-0.021277
0.36364,-0.46667,0.022222,-0.021277
0.36364,-0.2,-0.42222,0.14894
0.090909,-0.42222,-0.2,-0.23404
0.090909,-0.066667,-0.68889,-0.23404
0.090909,-0.42222,0.022222,-0.23404
0.090909,-0.066667,-0.2,-0.23404
0.090909,0.066667,-0.15556,0.021277
-0.31818,0.022222,-0.42222,-0.021277
0.090909,-0.42222,-0.15556,-0.021277
0.090909,-0.2,-0.066667,-0.021277
0.22727,0.2,-0.42222,-0.53191
-0.045455,-0.6,-0.2,-0.53191
-0.31818,-0.066667,-0.33333,-0.53191
-0.13636,-0.51111,-0.33333,-0.53191
-0.31818,-0.33333,-0.2,-0.53191
-0.31818,-0.022222,-0.33333,-0.53191
