#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.36364,0.11111,-0.2,0.021277
-0.36364,0.022222,-0.2,-0.23404
-0.18182,0.15556,-0.24444,-0.10638
-0.18182,0.2,-0.11111,-0.10638
-0.13636,0.066667,-0.066667,-0.19149
-0.13636,-0.24444,0.066667,-0.19149
-0.18182,0.11111,0.066667,-0.06383
0,0.066667,-0.022222,-0.06383
0,-0.022222,-0.066667,-0.06383
0,-0.33333,-0.2,-0.14894
0,-0.46667,-0.2,-0.06383
-0.22727,0.066667,-0.2,-0.19149
-0.045455,-0.2,-0.11111,-0.19149
-0.045455,0.11111,-0.11111,-0.19149
-0.045455,-0.022222,-0.11111,-0.10638
-0.045455,-0.066667,-0.33333,-0.14894
0.090909,0.2,-0.2,-0.10638
0.090909,-0.11111,-0.11111,-0.10638
0.090909,0.066667,-0.2,-0.10638
-0.045455,-0.2,-0.066667,0.021277
0,-0.066667,-0.2,0.021277
0,-0.022222,0.066667,0.021277
0.045455,-0.11111,0.066667,0.19149
0.045455,-0.11111,0.066667,0.19149
-0.45455,-0.33333,-0.066667,-0.10638
-0.36364,-0.28889,-0.11111,-0.10638
-0.045455,0.022222,0.066667,-0.10638
-0.045455,0.15556,-0.066667,-0.10638
-0.045455,-0.33333,-0.2,-0.10638
-0.045455,-0.6,-0.28889,0.021277
-0.18182,-0.37778,-0.24444,0.10638
-0.18182,-0.2,-0.2,0.10638
-0.22727,-0.6,0.066667,0.10638
-0.22727,-0.46667,-0.11111,0.10638
-0.18182,-1,0.022222,0.14894
-0.18182,-0.6,0.022222,0.14894
-0.45455,-0.46667,0.066667,0.23404
-0.45455,-0.73333,-0.022222,0.23404
-0.045455,-0.91111,-0.15556,-0.14894
-0.090909,-0.46667,-0.33333,-0.14894
-0.090909,-0.46667,0.066667,-0.14894
-0.68182,-0.33333,0.42222,-0.10638
-0.59091,-0.51111,0.46667,-0.10638
-0.68182,-0.46667,0.64444,-0.10638
-0.27273,-0.6,0.46667,-0.10638
-0.22727,-0.82222,0.28889,-0.10638
-0.22727,-0.46667,0.2,-0.10638
-0.22727,-0.6,0.42222,0.65957
-0.22727,-0.77778,0.42222,0.65957
-0.40909,-0.6,0.73333,0.40426
-0.40909,-0.46667,0.68889,0.40426
-0.5,-0.82222,0.6,-0.10638
-0.5,-0.73333,0.73333,-0.10638
-0.5,-1,0.46667,-0.10638
-0.5,-0.68889,0.68889,0.40426
-0.5,-0.6,0.46667,0.53191
-0.5,-0.77778,0.73333,0.23404
-0.45455,-0.51111,0.86667,0.70213
-0.45455,-0.95556,0.68889,0.70213
-0.45455,-0.73333,0.68889,0.70213
-0.31818,-0.46667,0.64444,0.61702
-0.31818,-0.6,0.86667,0.61702
-0.54545,-0.46667,0.55556,0.57447
-0.54545,-0.68889,0.86667,0.57447
