#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.066667,-0.076923,-0.31818,-0.14286
0.066667,-0.4359,-0.31818,-0.095238
0.066667,-0.025641,-0.59091,-0.095238
0.46667,-0.23077,-0.45455,-0.095238
0.46667,0.38462,-0.90909,-0.66667
0.46667,0.38462,-0.63636,-0.14286
0.46667,0.53846,-0.90909,-0.28571
0.46667,0.23077,-0.86364,-0.66667
0.46667,0.38462,-0.86364,-0.57143
0.46667,0.23077,-0.63636,-1
0.46667,0.17949,-0.72727,-0.28571
0.46667,0.64103,-0.90909,-0.28571
0.46667,0.53846,-1,-0.28571
0.73333,0.48718,-0.86364,-0.28571
0.73333,0.48718,-1,-0.57143
0.68889,0.38462,-0.95455,-0.57143
0.68889,0.38462,-0.59091,-0.80952
0.68889,0.84615,-0.86364,-0.42857
0.68889,0.64103,-0.63636,-0.42857
0.73333,0.53846,-0.77273,-0.42857
0.73333,0.69231,-0.72727,-0.42857
0.73333,0.38462,-1,-0.95238
0.86667,0.28205,-0.95455,-0.95238
0.91111,0.38462,-0.59091,-0.95238
0.91111,0.23077,-0.59091,-0.42857
0.91111,0.4359,-0.36364,-0.28571
0.91111,0.69231,-0.27273,-0.52381
0.066667,0.53846,-0.31818,-0.52381
0.066667,0.38462,-0.31818,-0.28571
0.066667,0.38462,-0.31818,0
0.066667,-0.025641,-0.63636,0
-0.2,0.025641,-0.40909,0
-0.15556,0.28205,-0.22727,0
-0.066667,-0.025641,-0.36364,0
-0.066667,0.23077,-0.27273,0
