#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.36364,0.37778,-0.2,-0.48936
0,0.33333,-0.33333,-0.48936
0.13636,0.28889,-0.55556,-0.48936
0,0.28889,-0.46667,-0.48936
0.090909,0.28889,-0.46667,-0.48936
0.18182,0.2,-0.11111,-0.19149
0.18182,0.2,-0.066667,-0.19149
-0.045455,0.28889,-0.11111,-0.19149
-0.090909,0.066667,-0.28889,-0.06383
-0.090909,0.2,-0.33333,-0.10638
-0.090909,-0.15556,-0.33333,-0.10638
-0.090909,0.2,-0.33333,-0.10638
-0.27273,0.15556,-0.51111,-0.53191
-0.27273,-0.11111,-0.77778,-0.40426
-0.27273,0.15556,-0.55556,-0.40426
-0.18182,-0.2,-0.37778,-0.44681
-0.18182,-0.2,-0.46667,-0.65957
-0.18182,0.33333,-0.37778,-0.3617
-0.18182,0.28889,-0.6,-0.70213
-0.18182,0.33333,-0.33333,-0.61702
-0.18182,0.28889,-0.2,-0.61702
-1,-0.33333,-0.2,-0.61702
-0.18182,0.066667,-0.066667,-0.61702
0.36364,0.15556,-0.066667,-0.61702
0.22727,0.066667,-0.11111,-0.14894
0.22727,0.15556,0.022222,-0.14894
0.090909,0.022222,-0.066667,-0.14894
-0.5,-0.11111,-0.066667,-0.14894
-0.090909,0.066667,-0.15556,-0.14894
0.090909,0.022222,-0.11111,-0.48936
0.090909,0.066667,-0.37778,-1
0.090909,0.066667,-0.55556,-1
0.22727,0.15556,-0.73333,-0.23404
0.22727,0.33333,-0.91111,-0.48936
0.22727,0.46667,-0.64444,-0.48936
0.40909,0.42222,-0.82222,-0.61702
0.40909,0.33333,-0.6,-0.61702
0.40909,0.6,-0.77778,-0.44681
0.40909,0.6,-0.55556,-0.23404
0.40909,0.6,-0.91111,-0.23404
0.5,0.64444,-0.73333,-0.57447
0.5,0.6,-0.91111,-0.57447
