#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.45455,-0.6,0.2,0.2766
-0.72727,-0.51111,0.15556,0.53191
-0.72727,-0.77778,-0.066667,-0.10638
-0.72727,-0.68889,-0.022222,0.021277
-0.72727,-0.73333,0.2,0.06383
-0.72727,-0.46667,0.33333,0.06383
-0.5,-0.6,0.37778,0.2766
-0.5,-0.28889,-0.066667,0.40426
-0.5,-0.95556,0.2,0.2766
-0.5,-0.64444,0.46667,0.2766
-0.68182,-0.86667,0.066667,0.65957
-0.68182,-0.37778,0.2,0.65957
-0.68182,-0.91111,0.33333,0.65957
-0.45455,-0.46667,0.066667,0.2766
-0.45455,-0.64444,-0.2,0.2766
-0.45455,-0.82222,0.2,0.53191
-0.45455,-0.68889,-0.066667,0.53191
-0.45455,-0.6,-0.24444,0.53191
-0.045455,-0.86667,-0.022222,0.53191
-0.045455,-0.86667,0.066667,0.53191
-0.22727,-1,0.33333,0.53191
-0.22727,-0.33333,0.022222,0.70213
-0.22727,-0.55556,0.33333,0.78723
-0.22727,-0.55556,-0.066667,0.78723
-0.18182,-0.6,0.2,0.53191
-0.18182,-0.77778,0.066667,0.65957
-0.18182,-0.24444,0.24444,0.40426
-0.18182,-0.68889,0.11111,0.40426
-0.45455,-0.24444,0.2,0.40426
-0.45455,-0.55556,0.2,0.40426
-0.45455,-0.33333,0.2,0.40426
-0.54545,-0.64444,0.066667,0.65957
-0.54545,-0.28889,0.2,0.57447
-0.54545,-0.51111,0.37778,0.65957
-0.54545,-0.95556,0.46667,0.65957
-0.45455,-0.73333,0.33333,0.65957
-0.77273,-0.6,0.46667,0.40426
-0.77273,-0.68889,0.33333,0.40426
-0.54545,-0.68889,-0.066667,0.40426
-0.54545,-0.46667,0.73333,0.53191
-0.54545,-0.42222,-0.15556,0.65957
