#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.045455,-0.46667,0.46667,-0.3617
-0.045455,-0.42222,0.022222,-0.14894
0.090909,-0.2,0.15556,0.06383
0.090909,-0.33333,0.28889,0.06383
0.090909,-0.022222,0.2,0.2766
0.090909,0.066667,0.33333,0.2766
0.090909,0.066667,0.2,0.2766
0.090909,0.11111,0.15556,-0.23404
-0.54545,-0.42222,0.15556,0.021277
-0.54545,-0.2,0.33333,0.021277
-0.54545,-0.066667,0.33333,-0.10638
0.090909,-0.33333,0.066667,0.021277
0.090909,-0.33333,0.066667,0.021277
0.090909,-0.46667,0.33333,0.021277
0.090909,-0.82222,0.28889,-0.10638
-0.090909,-0.33333,0.37778,0.14894
-0.090909,-0.46667,0.6,0.14894
-0.045455,-0.6,0.73333,-0.14894
-0.18182,-0.86667,0.2,-0.14894
-0.68182,-0.6,0.28889,-0.14894
-0.95455,-0.73333,0.24444,-0.14894
-0.68182,-0.46667,0.46667,-0.14894
-0.68182,-0.46667,0.066667,-0.14894
-0.54545,-1,0.37778,0.2766
-0.54545,-0.91111,-0.11111,0.2766
-0.54545,-0.95556,-0.2,0.2766
-0.63636,-0.91111,0.11111,0.2766
-0.63636,-0.82222,-0.066667,0.2766
-1,-0.86667,0.42222,0.2766
-1,-0.68889,0.28889,0.2766
-0.95455,-0.95556,0.066667,0.021277
-0.72727,-0.6,0.2,0.021277
-0.77273,-0.6,0.33333,0.021277
-0.72727,-0.6,0.46667,0.021277
-0.72727,-1,0.42222,0.021277
-0.90909,-0.51111,0.33333,0.021277
-0.90909,-1,0.73333,0.021277
-0.81818,-0.73333,0.6,-0.53191
-0.63636,-0.95556,0.2,-0.53191
-0.63636,-0.91111,0.73333,-0.53191
-0.86364,-0.73333,0.64444,0.14894
-0.86364,-0.73333,0.82222,0.14894
-0.86364,-0.82222,0.82222,0.021277
-0.86364,-0.91111,0.86667,-0.021277
-0.40909,-0.73333,0.86667,-0.06383
-0.45455,-0.6,0.73333,-0.06383
-0.45455,-0.46667,0.33333,-0.06383
