#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.42857,-0.32,-0.61905,-0.5
0.42857,-0.2,-0.66667,-0.55
0.095238,-0.2,-0.42857,-0.85
0.42857,-0.12,-0.28571,-1
0.28571,0.12,-0.28571,-0.6
0,-0.32,-0.2381,-0.3
0.19048,0.04,-0.42857,-0.35
0.19048,0.16,-0.42857,-0.4
0.28571,0.04,-0.38095,-0.15
0.28571,0.04,-0.19048,-0.25
0.14286,0.24,-0.38095,-0.25
0.28571,0.28,-0.61905,-0.35
0,-0.16,-0.57143,-0.4
0.33333,-0.48,-1,-0.45
0.047619,-0.4,-0.61905,-0.7
-0.33333,-0.4,-0.57143,-0.55
0.33333,0.04,-0.33333,-0.6
0,0.16,-0.19048,-0.4
-0.2381,0.04,-0.28571,-0.85
0,-0.36,-0.42857,-0.1
-0.2381,0.04,-0.66667,-0.05
0.14286,0.12,-0.42857,-0.3
-0.095238,0.16,-0.33333,-0.1
-0.047619,0.04,-0.047619,0.05
-0.047619,0.04,-0.047619,0.1
-0.047619,0.04,-0.2381,0.1
