#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.63636,0.15556,-0.42222,-0.2766
0.45455,0.33333,-0.37778,-0.2766
0.5,-0.022222,-0.77778,-0.2766
0.36364,-0.24444,-0.68889,-0.2766
0.36364,0.066667,-0.42222,-0.2766
0.36364,-0.2,-0.55556,-0.61702
0.36364,-0.066667,-1,-0.57447
0.090909,0.24444,-0.73333,-0.57447
0.090909,0.33333,-0.82222,-0.57447
0.090909,0.28889,-0.77778,-0.57447
0.36364,0.37778,-0.73333,-0.57447
0.36364,-0.022222,-0.73333,-0.57447
-0.045455,0.46667,-0.55556,-0.70213
0.090909,0.33333,-0.77778,-0.70213
0.22727,-0.022222,-1,-0.70213
0.31818,0.066667,-0.82222,-0.70213
0.77273,0.022222,-1,-0.70213
0.77273,0.28889,-0.95556,-0.70213
0.77273,0.15556,-0.86667,-0.61702
0.77273,0.33333,-0.95556,-0.3617
0.77273,0.24444,-1,-0.3617
0.77273,0.28889,-0.95556,-0.57447
0.77273,0.33333,-0.73333,-0.48936
0.40909,0.37778,-0.33333,-0.3617
0.40909,0.33333,-0.2,-0.3617
0.40909,0.33333,-0.33333,-0.2766
0,0.33333,-0.46667,-0.3617
-0.5,0.42222,-0.37778,-0.3617
-0.5,0.33333,-0.33333,-0.3617
-0.5,0.28889,-0.55556,-0.2766
-0.5,0.2,-0.2,-0.19149
0.13636,0.066667,-0.2,-0.10638
0.13636,0.066667,-0.11111,-0.10638
0.090909,0.066667,-0.066667,-0.10638
0.090909,-0.33333,-0.066667,-0.10638
