#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.066667,0.025641,-0.045455,0.28571
0.066667,-0.94872,0.090909,0
0.066667,0.23077,0.090909,0
0.066667,-0.076923,0.090909,0
0.066667,0.12821,0.090909,-0.14286
0.066667,-0.076923,-0.59091,-0.14286
0.2,-0.076923,-0.045455,-0.14286
0.066667,0.076923,0.090909,-0.14286
0.066667,-0.076923,-0.18182,0.047619
0.066667,-0.89744,-0.86364,0
-0.066667,-0.23077,-0.18182,0
-0.066667,-0.23077,-0.22727,0
-0.15556,-0.076923,-0.22727,0
-0.51111,-0.23077,-0.18182,0
-0.51111,-0.23077,-0.045455,0.42857
-0.51111,-0.38462,-0.27273,0
-0.2,-0.94872,0,0
-0.2,-0.84615,0.13636,0
0.066667,-0.53846,0.090909,0
0.066667,-0.84615,-0.31818,0.28571
0.066667,-0.12821,0.13636,0.047619
0.066667,-0.076923,0.36364,-0.047619
0.066667,-0.12821,-0.27273,-0.047619
-0.33333,-0.4359,0.090909,-0.047619
-0.33333,-0.84615,0.77273,0.47619
-0.33333,-0.79487,0.72727,0.57143
-0.51111,-0.38462,0.77273,0.57143
-0.51111,-0.53846,0.72727,0.33333
-0.42222,-0.4359,0.36364,0.33333
-0.51111,-0.53846,0.31818,0.33333
-0.33333,-0.38462,0.36364,0.33333
-0.33333,-0.84615,0.72727,0.7619
-0.33333,-0.79487,0.72727,0.85714
-0.51111,-0.53846,0.72727,0.85714
-0.51111,-0.69231,0.86364,0.85714
-0.51111,-0.84615,0.81818,0.80952
-0.51111,-1,0.77273,0.71429
-0.51111,-0.84615,0.90909,0.57143
-0.46667,-0.38462,0.86364,0.57143
-0.46667,-0.38462,0.90909,0.57143
-0.46667,-0.69231,0.90909,0.28571
-0.33333,-0.74359,0.77273,0.28571
-0.33333,-0.89744,0.90909,0.095238
-0.33333,-0.58974,0.77273,0.28571
-0.33333,-0.64103,0.77273,0.14286
-1,-1,0.77273,0.14286
-0.42222,-0.74359,0.90909,0.14286
-0.42222,-0.74359,0.86364,0.14286
-0.68889,-0.89744,0.77273,0.14286
-0.68889,-0.64103,0.81818,0.2381
-0.68889,-0.79487,0.90909,0.28571
-0.68889,-1,0.95455,0.52381
