#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.45455,-0.91111,0.73333,-0.23404
-0.45455,-0.73333,0.86667,-0.23404
-0.63636,-0.73333,0.91111,0.021277
-0.63636,-0.73333,0.86667,0.021277
-1,-0.73333,0.6,0.021277
-0.45455,-0.77778,0.37778,0.021277
-0.45455,-0.51111,0.46667,0.14894
-0.45455,-0.91111,0.46667,0.14894
-0.045455,-0.42222,0.68889,-0.40426
-0.045455,-0.33333,0.022222,-0.06383
-0.045455,-0.46667,0.37778,0.14894
-0.045455,-0.46667,0.6,0.06383
-0.045455,-0.46667,0.37778,0.31915
-0.045455,-0.42222,0.2,0.31915
-0.090909,-0.33333,0.066667,0.31915
-0.31818,-0.46667,0.11111,0.31915
-0.40909,-1,0.46667,0.06383
-0.40909,-0.86667,0.24444,0.06383
-0.18182,-0.55556,0.022222,0.06383
0.045455,-0.55556,0.066667,0.06383
-0.045455,-0.46667,0.2,0.06383
-0.045455,-0.55556,0.11111,0.14894
-0.045455,-0.33333,0.33333,-0.23404
-0.045455,-0.33333,0.33333,0.14894
-0.045455,-0.33333,0.37778,0.14894
-0.045455,-0.15556,0.64444,0.021277
-0.045455,-0.24444,0.24444,0.021277
-0.045455,-0.2,0.066667,0.19149
-0.045455,-0.37778,-0.33333,0.19149
-0.045455,-0.46667,0.11111,0.19149
-0.31818,-0.2,-0.11111,-0.3617
-0.31818,-0.24444,0.2,-0.3617
-0.90909,-0.37778,0.33333,-0.3617
-0.59091,-0.6,0.2,0.021277
-0.59091,-1,0.066667,0.021277
-0.18182,-0.46667,0.33333,0.021277
-0.18182,-0.37778,0.2,0.021277
-0.27273,-0.15556,0.24444,0.021277
0.090909,-0.066667,0.37778,0.021277
0.090909,0.022222,0.066667,-0.10638
0.090909,0.066667,0.11111,-0.10638
0.27273,-0.066667,0.066667,-0.53191
0.27273,-0.82222,0.066667,-0.06383
0.27273,-0.066667,-0.11111,-0.06383
0.27273,-0.066667,0.066667,-0.06383
0.090909,-0.2,-0.86667,-0.06383
0.31818,-0.2,-0.022222,0.021277
0.31818,-0.2,-0.066667,-0.3617
0.31818,-0.022222,-0.022222,-0.3617
0.13636,-0.066667,-0.022222,-0.3617
-0.090909,-0.68889,-0.2,-0.3617
0.13636,-0.15556,-0.11111,-0.53191
0.13636,0.066667,-0.2,-0.57447
0.13636,-0.11111,-0.066667,-0.57447
0.045455,-0.2,-0.33333,-0.57447
0,-0.55556,-0.51111,-0.57447
-0.13636,-0.73333,-0.28889,-0.57447
-0.18182,-0.28889,-0.24444,-0.57447
0.090909,-0.066667,-0.46667,-0.3617
0.090909,-0.24444,-0.33333,-0.14894
0.090909,-0.15556,-0.28889,-0.14894
-0.045455,-0.37778,-0.73333,-0.31915
-0.045455,0.2,-0.42222,-0.31915
