#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.066667,0.38462,-0.63636,-0.14286
-0.33333,0.38462,-0.18182,-0.14286
-0.33333,0.4359,-0.13636,-0.14286
-0.33333,0.53846,-0.18182,-0.14286
0.066667,0.38462,-0.18182,-0.14286
0.066667,0.4359,-0.090909,-0.2381
0.066667,0.12821,-0.18182,-1
-0.15556,0.17949,-0.5,-1
0.066667,0.58974,-0.31818,-1
-0.46667,0.53846,-0.18182,-1
0.2,0.28205,-0.18182,-1
0.2,0.33333,-0.68182,-0.28571
0.2,0.48718,-0.54545,-0.28571
0.2,0.69231,-0.59091,-0.57143
-0.46667,0.53846,-0.95455,-0.57143
-0.46667,0.33333,-0.86364,-0.61905
-0.46667,0.23077,-0.72727,-0.38095
0.33333,0.33333,-0.90909,-0.38095
0.33333,0.58974,-0.90909,-0.57143
0.42222,0.69231,-1,-0.57143
0.33333,0.84615,-0.81818,-0.57143
0.37778,0.84615,-0.81818,-0.57143
-0.066667,0.38462,-0.81818,-0.57143
0.33333,0.48718,-1,-0.57143
0.33333,0.4359,-1,-0.61905
0.37778,0.64103,-0.95455,-0.61905
0.022222,0.64103,-1,-0.61905
0.2,0.48718,-0.81818,-0.61905
0.066667,0.53846,-1,-0.61905
0.33333,0.84615,-0.95455,-0.61905
0.066667,0.84615,-0.95455,-0.61905
0.2,0.84615,-0.95455,-0.61905
0.2,0.53846,-0.95455,-0.57143
-0.64444,0.64103,-0.68182,-0.57143
0.2,0.076923,-0.95455,-0.57143
0.2,0.23077,-0.63636,-0.57143
0.022222,0.53846,-0.72727,-0.57143
-0.2,0.84615,-0.90909,-0.57143
-0.2,0.84615,-0.72727,-0.2381
-0.2,0.48718,-0.77273,-0.42857
