#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.24444,-0.69231,-0.31818,0.28571
0.24444,0.025641,-0.13636,0.14286
0.28889,-0.076923,-0.18182,0.14286
0.066667,-0.23077,-0.31818,0.14286
0.46667,-0.12821,-0.18182,0.14286
0.46667,-0.38462,-0.13636,-0.28571
0.33333,-0.28205,-0.31818,-0.28571
0.022222,-0.23077,-1,-0.28571
0.022222,-0.076923,-0.31818,-0.28571
0.022222,0.23077,-0.81818,-0.57143
0.022222,0.38462,-0.59091,-0.28571
0.6,0.17949,-1,-0.28571
0.6,0.53846,-1,-0.90476
0.6,0.4359,-0.72727,-0.47619
0.6,0.28205,-0.86364,-0.7619
0.42222,0.53846,-1,-0.7619
0.33333,-0.076923,-0.68182,-0.7619
0.33333,0.53846,-0.81818,-0.57143
0.33333,0.69231,-1,-0.33333
0.33333,0.4359,-0.81818,-0.85714
0.33333,0.076923,-1,-0.38095
0.33333,0.48718,-0.86364,-0.38095
0.68889,0.23077,-1,-0.38095
0.68889,0.33333,-1,-0.57143
0.73333,0.58974,-0.59091,-0.57143
0.82222,0.84615,-0.81818,-0.57143
0.91111,0.84615,-0.72727,-0.57143
0.91111,0.53846,-0.90909,-0.80952
0.95556,0.38462,-0.72727,-0.80952
0.95556,0.23077,-0.86364,-0.7619
0.86667,0.076923,-0.5,-0.7619
0.86667,0.38462,-0.27273,-0.42857
0.86667,0.58974,-0.31818,-0.47619
0.86667,0.4359,-0.36364,-0.52381
0.86667,0.38462,-0.36364,-0.57143
