#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.66667,0,-0.85714,-0.75
0.57143,0.76,-0.42857,-1
0.71429,0.88,-0.52381,-0.7
0.57143,0.88,-0.66667,-0.75
0.7619,0.64,-0.61905,-0.65
0.42857,0.64,-0.71429,-0.55
0.71429,0.76,-0.71429,-0.85
-0.14286,0.72,-0.85714,-0.85
0.52381,0.4,-0.66667,-0.75
0.85714,0.6,-0.7619,-0.7
0.52381,0.64,-1,-0.9
0.57143,0.36,-0.95238,-0.65
0.71429,0.2,-0.71429,-1
0.7619,-0.04,-0.66667,-0.8
0.71429,0.04,-0.71429,-0.9
0.33333,-0.28,-0.57143,-0.6
0.38095,0.04,-0.71429,-0.5
0.42857,0.04,-0.19048,-1
0.42857,0.08,-0.28571,-0.9
0,-0.32,-0.14286,-0.55
0.047619,0,-0.28571,-0.3
0.2381,0.04,-0.38095,-0.25
0.047619,0.04,-0.19048,-0.25
