#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0,0.12,-0.38095,-0.5
0.28571,-0.4,-0.28571,-0.4
0.33333,-0.04,-0.52381,-0.3
0.19048,-0.12,-0.42857,-0.2
0.095238,-0.12,-0.28571,-0.25
0.14286,0.16,-0.57143,-0.65
0.42857,0.12,-0.57143,-0.7
0.095238,0.16,-0.52381,-0.45
0.42857,-0.08,-0.57143,-0.55
0.14286,-0.52,-0.66667,-0.7
0.14286,0.08,-0.52381,-0.85
0.2381,0.28,-0.33333,-0.4
0.14286,0.2,-0.42857,-0.4
-0.19048,-0.08,-0.57143,-0.65
0.095238,-0.08,-0.28571,0.05
0,0.08,-0.42857,0.05
0.047619,0.08,-0.42857,-0.05
-0.28571,0.16,-0.33333,0.05
-0.047619,0,-0.047619,0
0.14286,0.08,-0.19048,0.05
0.14286,-0.44,0.047619,0.05
0.28571,0.16,0.2381,0.2
0.28571,0.08,0.14286,0.05
0.14286,0.16,0.095238,-0.1
