#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.11111,0.17949,0.31818,0.047619
-0.11111,0.17949,-0.045455,0.42857
-0.11111,0.076923,0.090909,0.28571
0.066667,0.076923,0.090909,0.28571
0.066667,-0.12821,0.40909,0.33333
0.066667,-0.025641,0.22727,0.33333
-0.2,-0.53846,0.22727,0.33333
-0.2,-0.23077,0.36364,0.33333
-0.2,-0.58974,0.36364,0
-0.77778,-0.53846,0.59091,0
-0.37778,-0.74359,0.22727,0
-0.6,-0.69231,0.22727,0
-0.6,-0.79487,0.31818,0.19048
-0.6,-0.89744,0.13636,0
-0.6,-0.74359,0.5,-0.2381
-0.6,-0.53846,0.090909,0
-0.6,-1,0.22727,0.19048
-0.6,-0.84615,0.13636,0.14286
-0.68889,-0.84615,0.090909,0.14286
-0.6,-0.94872,0.18182,0.14286
-0.6,-0.94872,0.40909,-1
-0.6,-0.79487,0.22727,0.14286
-0.6,-0.74359,0.36364,-0.28571
-0.6,-0.94872,0.36364,-0.33333
-0.33333,-0.94872,0.090909,-0.33333
-0.33333,-1,0.22727,-0.33333
-0.2,-1,0.18182,-0.33333
-0.37778,-0.69231,-0.13636,-0.33333
-0.37778,-0.79487,0.22727,0.14286
-0.46667,-0.84615,0.31818,0.14286
-0.46667,-0.74359,0.090909,0.47619
-0.46667,-0.79487,0.36364,0.14286
-0.46667,-1,0.27273,0.14286
-0.28889,-0.84615,0.090909,0.14286
-0.2,-0.94872,0.090909,0.14286
-0.2,-1,-0.090909,0.57143
-0.2,-0.89744,0.090909,0.57143
-0.2,-0.79487,-0.045455,0.33333
