#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.090909,-0.2,0.28889,-0.10638
0.090909,-0.37778,0.2,-0.10638
0.090909,-1,0.33333,-0.10638
0.090909,-0.37778,0.46667,0.06383
0.090909,-0.37778,0.24444,0.06383
0.090909,0.066667,0.33333,0.23404
0.090909,0.2,0.022222,0.10638
0.090909,0.15556,0.24444,0.10638
-0.45455,0.24444,0.2,-0.19149
-0.18182,-0.066667,0.28889,-0.19149
-0.22727,-0.55556,0.15556,-0.19149
0.045455,-0.066667,0.066667,-0.19149
-0.045455,0.066667,0.2,-0.19149
0.090909,-0.11111,0.2,-0.19149
-0.045455,-0.46667,0.2,-0.19149
-0.045455,-0.46667,0.46667,-0.19149
-0.68182,-0.46667,0.42222,0.14894
0.090909,-0.37778,0.24444,0.14894
-0.18182,-0.51111,0.37778,0.14894
-0.13636,-0.46667,0.73333,0.14894
-0.13636,-0.77778,0.46667,0.14894
-0.59091,-0.6,0.33333,-0.23404
-0.59091,-0.95556,0.46667,-0.23404
-0.45455,-0.51111,0.46667,0.40426
-0.45455,-0.6,0.55556,0.40426
-0.59091,-0.68889,0.33333,0.61702
-0.59091,-1,0.066667,0.61702
-0.59091,-0.86667,0.37778,-0.70213
-0.59091,-0.91111,0.37778,0.19149
-0.59091,-1,0.022222,0.40426
-0.59091,-0.91111,0.37778,0.40426
-0.59091,-0.91111,0.68889,0.40426
-0.59091,-1,0.33333,0.06383
-0.90909,-0.86667,0.33333,0.021277
-0.90909,-0.6,0.24444,0.021277
-0.90909,-0.82222,0.46667,0.021277
-0.68182,-0.86667,0.42222,-0.10638
-0.68182,-0.77778,0.55556,-0.10638
-0.68182,-0.6,0.68889,0.021277
-0.68182,-0.77778,0.42222,-0.53191
-0.68182,-1,0.64444,0.14894
