#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.066667,0.23077,-0.59091,0.14286
-0.066667,0.076923,-0.59091,-0.33333
-0.066667,0.17949,-0.63636,-0.095238
0.46667,0.076923,-0.72727,-0.095238
0.42222,0.076923,-0.31818,-0.095238
0.42222,-0.48718,-0.40909,-0.90476
0.066667,0.28205,-0.18182,-0.90476
0.2,-0.53846,-0.45455,-0.90476
0.2,0.076923,-0.27273,-0.90476
0.2,0.076923,-0.27273,0.28571
0.37778,-0.025641,-0.045455,0.28571
0.37778,0.076923,-0.22727,-0.047619
0.37778,-0.33333,-0.63636,-0.28571
0.37778,-0.23077,-1,0
0.2,-0.12821,-0.18182,0
0.2,0.076923,-0.54545,-0.85714
0.2,0.48718,-0.72727,-0.7619
0.73333,0.38462,-0.72727,-0.7619
0.6,0.23077,-1,-0.7619
0.33333,0.53846,-1,-0.7619
0.33333,0.38462,-0.59091,-0.57143
0.33333,-0.076923,-0.63636,-0.80952
0.33333,0.38462,-0.59091,-0.42857
0.33333,0.48718,-1,-0.42857
0.42222,0.38462,-0.95455,-0.42857
0.42222,0.69231,-0.95455,-0.61905
0.42222,0.53846,-0.77273,-1
0.46667,0.076923,-0.86364,-1
0.46667,0.23077,-0.68182,-0.57143
0.73333,0.58974,-0.86364,-0.57143
0.73333,0.53846,-0.77273,-0.57143
0.73333,0.23077,-0.72727,-0.57143
0.73333,0.38462,-0.86364,-1
0.95556,0.53846,-0.86364,-1
