#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.36364,-0.2,0.42222,-0.61702
-0.36364,-0.33333,0.066667,0.10638
-0.54545,-0.33333,0.28889,-0.10638
-0.40909,-0.2,-0.51111,-0.10638
-0.40909,-0.24444,-0.066667,-0.10638
-0.22727,-0.33333,0.066667,0.19149
-0.090909,-0.55556,-0.28889,0.19149
-0.31818,-0.42222,-0.33333,0.19149
-0.31818,-0.2,0.2,0.19149
-0.31818,-0.73333,-0.066667,-0.2766
-0.31818,-0.46667,-0.15556,0.14894
-0.31818,-0.6,0.066667,-0.021277
-0.31818,-0.82222,0.066667,-0.021277
-0.31818,-0.46667,0.2,-0.10638
-0.31818,-0.33333,0.066667,-0.2766
0.045455,-0.2,0.37778,0.10638
0.090909,-0.2,0.15556,0.10638
0.090909,-0.33333,0.2,0.10638
0.090909,-0.066667,0.33333,0.10638
0.045455,-0.11111,0.066667,-0.3617
0.045455,0.066667,0.15556,-0.3617
0.045455,0.066667,0.28889,-0.3617
-0.31818,-0.82222,-0.2,-0.61702
-0.045455,-0.95556,0.42222,-0.61702
-0.045455,-0.11111,0.42222,-0.61702
-0.045455,-0.46667,0.46667,0.10638
-0.045455,-0.37778,0.24444,0.10638
-0.22727,-0.68889,0.68889,-0.14894
-0.36364,-0.46667,0.46667,-0.14894
-0.045455,-0.46667,0.33333,-0.14894
-0.090909,-0.42222,0.24444,-0.14894
0.045455,-0.37778,0.28889,-0.14894
0.045455,-0.55556,0.77778,-0.14894
0.045455,-0.73333,0.82222,0.14894
-0.77273,-1,0.73333,0.2766
-0.77273,-0.64444,0.73333,0.2766
-0.45455,-0.68889,0.64444,0.2766
-0.45455,-0.95556,0.24444,0.2766
-0.45455,-0.86667,0.066667,0.40426
-0.45455,-0.64444,0.46667,0.2766
-0.45455,-0.64444,0.6,0.23404
-0.45455,-1,0.15556,0.06383
-0.45455,-0.68889,0.42222,0.06383
