#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.36364,-0.066667,0.33333,0.14894
0.090909,0.066667,-0.066667,0.14894
0,0.066667,-0.2,0.021277
0,0.066667,-0.066667,0.021277
0.090909,-0.6,-0.55556,-0.65957
0.090909,-0.066667,-0.11111,-0.65957
-0.090909,-0.066667,0.066667,-0.65957
0.090909,-0.15556,-0.91111,-0.19149
0.090909,-0.15556,-0.022222,-0.14894
0.090909,-0.2,-0.95556,-0.65957
0.090909,-0.066667,-0.066667,-0.65957
0.22727,-0.33333,-1,-0.65957
0,-0.33333,-0.37778,-0.65957
-0.090909,-0.28889,-0.33333,-0.65957
0.090909,-0.24444,-0.2,-0.65957
0.090909,-0.066667,-0.066667,-0.06383
0.090909,-0.42222,-0.42222,-0.06383
0.045455,-0.51111,-0.2,-0.06383
0.045455,0.022222,-0.2,-0.06383
0.18182,-0.2,-0.33333,-0.44681
0.18182,0.066667,-0.24444,-0.40426
0.18182,0.066667,-0.2,-0.40426
0.045455,-0.066667,-0.82222,-0.14894
0.045455,0.022222,-1,-0.14894
0.5,0.022222,-0.82222,-0.78723
0.5,0.37778,-0.6,-0.74468
0.5,-0.2,-0.86667,-0.74468
0.36364,-0.91111,-0.91111,-0.57447
0.36364,0.33333,-0.6,-0.57447
0.36364,0.33333,-0.73333,-0.57447
0.36364,-0.066667,-0.6,-0.57447
0.68182,-0.33333,-0.51111,-0.57447
0.72727,-0.022222,-1,-0.57447
0.72727,0.022222,-0.77778,-0.57447
0.90909,0.24444,-1,-0.57447
0.77273,-0.066667,-0.73333,-0.44681
0.77273,-0.066667,-0.77778,-0.48936
0.77273,0.28889,-0.77778,-0.48936
0.72727,0.24444,-0.82222,-0.48936
0.5,0.15556,-0.95556,-0.65957
0.5,0.33333,-0.6,-0.65957
0.45455,0.066667,-0.86667,-0.40426
0.45455,-0.066667,-0.73333,-0.40426
0.63636,-0.91111,-1,-0.40426
0.77273,-0.11111,-0.6,-0.40426
0.86364,0.33333,-0.68889,-0.48936
0.86364,0.33333,-0.55556,-0.48936
0.86364,0.28889,-0.6,-0.48936
0.86364,-0.46667,-0.73333,-0.48936
0.63636,0.15556,-1,-0.23404
0.63636,0.066667,-0.77778,-0.3617
0.63636,0.46667,-0.86667,-0.3617
0.77273,0.2,-0.51111,-0.70213
0.77273,0.33333,-0.68889,-0.3617
0.77273,0.28889,-0.95556,-0.3617
0.77273,0.24444,-0.73333,-0.82979
0.77273,0.24444,-0.82222,-0.74468
0.77273,0.46667,-0.6,-0.74468
