#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.28571,-0.04,0,0.25
-0.19048,-0.12,0.14286,0.45
-0.28571,-0.4,-0.095238,0.35
-0.19048,-0.52,-0.095238,0.2
-0.14286,-0.16,0.14286,0.1
-0.14286,0.04,0.047619,0.1
-0.28571,-0.04,0.2381,0.3
0,-0.08,0.14286,-0.1
-0.14286,-0.52,-0.14286,0.15
-0.2381,-0.4,0.19048,0.05
-0.19048,-0.2,0.047619,-0.05
-0.14286,0.04,0.047619,0.3
-0.14286,0.04,0,0.2
0,0.04,-0.2381,-0.45
0,-0.2,0.14286,0.05
0,-0.32,0.047619,0.05
-0.14286,-0.16,0.14286,-0.55
-0.14286,-0.08,-0.42857,0.1
-0.42857,0.04,-0.90476,-0.25
-0.42857,-0.36,0.095238,0.35
-0.095238,0.04,-0.28571,-0.15
-0.14286,-0.04,-0.61905,-0.05
-0.28571,0.04,-0.047619,0.35
0,0.04,0,0.2
