#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.71429,0.76,-0.42857,-0.9
0.85714,0.76,-0.57143,-0.7
0.71429,0.88,-0.66667,-1
0.71429,0.24,-1,-1
0.71429,0.76,-0.7619,-0.75
0.71429,0.56,-0.80952,-0.55
0.33333,0.76,-1,-0.65
0.28571,0.64,-0.42857,-1
0.52381,0.84,-0.57143,-1
0.42857,0.76,-0.57143,-0.75
0.047619,0.76,-0.90476,-0.65
0.85714,0.88,-0.42857,-0.45
0.42857,0.76,-0.47619,-0.85
0.57143,0.6,-0.52381,-0.75
0.14286,0.76,-0.57143,-1
0.57143,0.84,-0.57143,-0.75
0.61905,0.84,-1,-0.75
0.28571,0.04,-0.61905,-0.95
0.14286,0.16,-0.7619,-0.85
0.095238,0.4,-0.95238,-0.95
0.57143,0.04,-0.95238,-0.85
0.80952,0.12,-0.85714,-0.55
0.85714,0.4,-0.85714,-1
0.57143,0.64,-0.61905,-0.75
0.7619,0.04,-0.52381,-0.4
