#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.047619,0.04,-0.90476,-0.8
0.095238,0.16,-0.90476,-0.6
0.33333,0.28,-1,-0.55
0.28571,0.64,-0.85714,-0.45
0.2381,0.6,-0.66667,-0.4
0,0.64,-0.71429,-0.45
0,0.68,-0.71429,-0.65
0,0.76,-0.52381,-0.9
-0.047619,0.76,-0.42857,-0.5
0.19048,0.64,-0.61905,-0.9
0.14286,0.76,-0.95238,-1
0.14286,0.76,-0.95238,-0.85
0.095238,0.76,-0.7619,-0.85
0,0.76,-0.57143,-0.8
0.28571,0.64,-0.57143,-0.7
0.28571,0.76,-0.71429,-0.5
0.14286,0.76,-0.57143,-0.4
0.095238,0.76,-0.71429,-0.35
0.42857,0.6,-0.80952,-0.6
0.57143,0.32,-0.85714,-0.65
0.57143,0.56,-0.61905,-0.65
0.57143,0.64,-0.85714,-0.5
